지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,도로구간번호,공사번호,재질,구조,연장,폭원,높이-최대,높이-최소,대장초기화여부,비고,구분ID,경도,위도
옹벽,2287,한산면,348022535B,통영시,10055,,철근콘크리트,,57.29,0.3,1,0.2,1,,607,128.4726665,34.78494874
옹벽,2286,한산면,348022565A,통영시,10032,,무근콘크리트,,121.92,0.3,1,0,1,,608,128.4725382,34.76824771
옹벽,2285,한산면,348022565C,통영시,10032,,무근콘크리트,,74.52,0.3,1,0.2,1,,609,128.4721545,34.76575216
옹벽,2284,한산면,348022565C,통영시,10032,,무근콘크리트,,105.76,0.3,1,0.2,1,,610,128.4720616,34.76647979
옹벽,2283,한산면,348022565C,통영시,10032,,무근콘크리트,,155.82,0.3,1,0,1,,611,128.4717253,34.7673176
옹벽,2282,한산면,348022074D,통영시,10031,RD20056507,철근콘크리트,,10.38,0.3,1.1,1.1,1,,612,128.4697309,34.81232712
옹벽,2281,한산면,348022074D,통영시,10031,RD20056507,철근콘크리트,,44.35,0.3,1.5,0.2,1,,613,128.4694702,34.81242222
옹벽,2280,한산면,348022074D,통영시,10031,RD20056507,철근콘크리트,,60.2,0.3,1.4,0.4,1,,614,128.4695359,34.8124905
옹벽,2279,한산면,348022074B,통영시,10031,RD20056507,철근콘크리트,,42.05,0.3,1.4,0.4,1,,615,128.4694063,34.81293173
옹벽,2278,한산면,348022074B,통영시,10031,RD20056507,철근콘크리트,,75.83,0.3,1.4,0.4,1,,616,128.4693416,34.8134708
옹벽,2277,한산면,348022074B,통영시,10028,RD20056507,무근콘크리트,,48.23,0.3,0.5,0.5,1,,617,128.4688496,34.81350953
옹벽,2152,사량면,348011592D,통영시,10649,,철근콘크리트,,80.43,0.3,1,1,1,,618,128.2092042,34.85110587
석축,390,도천동,348021839B,통영시,930,,석축,,161.08,0.3,3.2,3.2,1,,619,128.3926295,34.8344894
옹벽,391,도천동,348021839D,통영시,1065,,철근콘크리트,,115.39,0.3,1.1,0.2,1,,620,128.3940246,34.83247175
석축,392,도천동,348021840A,통영시,880,,석축,,85.28,0.3,2.8,0.2,1,,621,128.3955074,34.83362037
옹벽,393,도천동,348021839D,통영시,1065,,철근콘크리트,,193.42,0.3,2.7,2.7,1,,622,128.3939622,34.83245618
옹벽,394,도천동,348021839D,통영시,1065,,철근콘크리트,,109.51,0.3,1.5,0.2,1,,623,128.3947865,34.83154201
석축,395,도천동,348021839D,통영시,1065,,철근콘크리트,,66.84,0.3,1,1,1,,624,128.3949499,34.83143479
석축,396,도천동,348021840C,통영시,1062,,석축,,104.5,0.3,1.5,1.5,1,,625,128.395482,34.83109164
석축,397,도천동,348021840C,통영시,1062,,석축,,73.66,0.3,1.5,1.5,1,,626,128.3956071,34.83118338
옹벽,1900,욕지면,348061127D,통영시,9563,,철근콘크리트,,19.43,0.3,0.6,0.6,1,,627,128.2836423,34.63670748
옹벽,1901,욕지면,348061127B,통영시,9563,,철근콘크리트,,217.86,0.3,0.7,0.3,1,,628,128.2836969,34.63779878
옹벽,1902,욕지면,348061127B,통영시,9563,,철근콘크리트,,205.8,0.3,1.05,1.05,1,,629,128.2837977,34.63776707
옹벽,1903,욕지면,348061137A,통영시,9732,,철근콘크리트,,196.96,0.3,0.6,0.6,1,,630,128.280844,34.6349942
석축,2,무전동,348021487D,통영시,623,,석축,,61.39,0.3,1.7,0.2,1,,631,128.4345333,34.85596311
옹벽,1904,욕지면,348061136C,통영시,9732,,철근콘크리트,,13.82,0.3,1,1,1,,632,128.2774395,34.6301459
옹벽,1905,욕지면,348061136B,통영시,9732,,철근콘크리트,,58.58,0.3,0.6,0.6,1,,633,128.2790211,34.63366887
옹벽,1906,욕지면,348051560A,통영시,9805,,철근콘크리트,,26.09,0.3,1,1,1,,634,128.2463476,34.62468992
옹벽,1907,욕지면,348051560A,통영시,9740,,철근콘크리트,,60.64,0.3,1,1,1,,635,128.2459268,34.62496146
옹벽,1908,욕지면,348051560C,통영시,9805,RD20035510,철근콘크리트,,312.47,0.3,1.2,0.1,1,,636,128.2458223,34.62065605
옹벽,1909,욕지면,348051559D,통영시,9805,,철근콘크리트,,27.64,0.3,1.8,0.2,1,,637,128.2442076,34.6219742
옹벽,1916,욕지면,348061156B,통영시,9798,RD20067508,철근콘크리트,,71.15,0.3,2.1,0.9,1,,638,128.2798527,34.62298625
옹벽,2129,사량면,348012012A,통영시,10654,RD20035502,철근콘크리트,,62.24,0.3,2.3,0.3,1,,639,128.2060307,34.84361988
옹벽,2128,사량면,348011582C,통영시,10638,RD20021005,철근콘크리트,,90.06,0.3,0.3,0.3,1,,640,128.2058505,34.85517675
옹벽,2127,사량면,348012012A,통영시,10654,RD20035502,철근콘크리트,,15.81,0.3,0.2,0.2,1,,641,128.2059467,34.8435384
옹벽,2126,사량면,348011582C,통영시,10632,,철근콘크리트,,30,0.3,0.5,0.2,1,,642,128.2057087,34.85625057
석축,2125,사량면,348011582C,통영시,10634,,석축,,32.49,0.3,2,0.2,1,,643,128.2056554,34.85675267
옹벽,2124,사량면,348011592C,통영시,10627,,철근콘크리트,,74.36,0.3,0.8,0.8,1,,644,128.2057333,34.85118882
석축,2123,사량면,348011582C,통영시,10634,,석축,,51.34,0.3,2,1.6,1,,645,128.2054948,34.857127
옹벽,2122,사량면,348011582C,통영시,10624,RD20021005,철근콘크리트,,64.53,0.3,0.4,0.1,1,,646,128.2052458,34.85556109
옹벽,2121,사량면,348012011B,통영시,10654,RD20035502,철근콘크리트,,43.6,0.3,4,0.6,1,,647,128.2048159,34.84325628
옹벽,2120,사량면,348011581D,통영시,10624,RD20021005,철근콘크리트,,44.94,0.3,0.4,0.1,1,,648,128.2046583,34.85561279
옹벽,2119,사량면,348012011B,통영시,10654,,철근콘크리트,,68.82,0.3,2.1,0.2,1,,649,128.2044356,34.84298093
옹벽,2118,사량면,348011581D,통영시,10624,RD20021005,철근콘크리트,,19.69,0.3,0.4,0.1,1,,650,128.204253,34.85586679
옹벽,2117,사량면,348012011B,통영시,10654,,철근콘크리트,,54.95,0.3,4,0.6,1,,651,128.2043402,34.84303198
옹벽,2116,사량면,348012011B,통영시,10654,,철근콘크리트,,42.24,0.3,0.5,0,1,,652,128.2038738,34.84281043
옹벽,2115,사량면,348011581B,통영시,10617,,철근콘크리트,,33.4,0.3,4,4,1,,653,128.2036242,34.85815808
옹벽,2114,사량면,348011581D,통영시,10624,RD20021005,무근콘크리트,,18.7,0.3,0.5,0.2,1,,654,128.2035289,34.85647772
옹벽,2113,사량면,348011581D,통영시,10624,RD20021005,철근콘크리트,,38.7,0.3,1,0.2,1,,655,128.2035469,34.85637983
옹벽,2112,사량면,348012011B,통영시,10654,,철근콘크리트,,35.42,0.3,1.1,0,1,,656,128.2034691,34.84252939
옹벽,2111,사량면,348011581D,통영시,10624,RD20045511,철근콘크리트,,24.44,0.3,1,0.2,1,,657,128.2032045,34.85651145
옹벽,2110,사량면,348012011D,통영시,10612,,철근콘크리트,,37.64,0.3,1.8,0.2,1,,658,128.2032615,34.84232209
옹벽,2109,사량면,348011581D,통영시,10624,RD20045511,철근콘크리트,,25.27,0.3,1,0.2,1,,659,128.2029148,34.8565887
석축,2108,사량면,348011581D,통영시,10617,RD20045511,석축,,18.2,0.3,1.6,0.2,1,,660,128.2026932,34.85688429
옹벽,2107,사량면,348011581C,통영시,10604,RD20035504,철근콘크리트,,89.96,0.3,1.7,0.5,1,,661,128.2020337,34.85717437
옹벽,2106,사량면,348012011C,통영시,10603,,철근콘크리트,,4.79,0.3,0.8,0.1,1,,662,128.2020228,34.84129983
석축,2105,사량면,348011581A,통영시,10604,RD20035504,석축,,25.11,0.3,3,3,1,,663,128.2018132,34.85765284
옹벽,2104,사량면,348011581A,통영시,10604,RD20035504,철근콘크리트,,49.16,0.3,1.7,0.2,1,,664,128.2017872,34.85763365
옹벽,2103,사량면,348011581A,통영시,10604,RD20035504,철근콘크리트,,85.67,0.3,1.7,1.7,1,,665,128.2013633,34.85766909
옹벽,2102,사량면,348011581A,통영시,10604,RD20035504,철근콘크리트,,29.31,0.3,1.8,0.7,1,,666,128.2014149,34.8577486
옹벽,2101,사량면,348012011C,통영시,10586,,철근콘크리트,,25.39,0.3,0.8,0.2,1,,667,128.2014396,34.84083635
옹벽,2100,사량면,348012011C,통영시,10586,,철근콘크리트,,51.35,0.3,0.8,0.2,1,,668,128.2012023,34.84053924
옹벽,2099,사량면,348011581A,통영시,10604,RD20035504,철근콘크리트,,29.74,0.3,0.8,0.2,1,,669,128.2010409,34.85780471
석축,2098,사량면,348012011A,통영시,10598,,석축,,15.11,0.3,1.25,0.15,1,,670,128.2011771,34.84278453
옹벽,2233,사량면,348012086B,통영시,10750,,철근콘크리트,,302.32,0.3,1.2,0.4,1,,671,128.2278633,34.80837464
옹벽,2232,사량면,348012086A,통영시,10750,,철근콘크리트,,24.33,0.3,1.2,0.4,1,,672,128.2267704,34.80883449
옹벽,2231,사량면,348012086A,통영시,10750,,철근콘크리트,,142.59,0.3,1,0.4,1,,673,128.2260682,34.80963724
옹벽,2230,사량면,348012076C,통영시,10750,,철근콘크리트,,129.69,0.3,1,0.2,1,,674,128.2252091,34.80989257
옹벽,2229,사량면,348012085B,통영시,10750,RD20021010,철근콘크리트,,201.39,0.3,1,0.2,1,,675,128.223765,34.80889889
옹벽,2228,사량면,348012085A,통영시,10750,RD20021010,철근콘크리트,,104.86,0.3,1,0.2,1,,676,128.2221467,34.80877931
옹벽,2227,사량면,348012085A,통영시,10750,RD20021010,철근콘크리트,,101.19,0.3,1,0.2,1,,677,128.2208522,34.80887205
옹벽,2226,사량면,348012085A,통영시,10750,RD20021010,철근콘크리트,,27.3,0.3,0.8,0.2,1,,678,128.220313,34.80922414
옹벽,2225,사량면,348012004D,통영시,10662,,철근콘크리트,,16.11,0.3,0.9,0.2,1,,679,128.2183691,34.84667537
옹벽,2224,사량면,348012004D,통영시,10662,,철근콘크리트,,28.63,0.3,0.9,0.2,1,,680,128.2182713,34.84688408
옹벽,2223,사량면,348012074D,통영시,10750,,철근콘크리트,,55.36,0.3,1,0.2,1,,681,128.2182631,34.8107912
옹벽,2222,사량면,348012074D,통영시,10750,,철근콘크리트,,9.86,0.3,1,1,1,,682,128.2179466,34.81094538
옹벽,2221,사량면,348012004C,통영시,10677,,철근콘크리트,,18.61,0.3,1.3,0.3,1,,683,128.2172338,34.84635014
옹벽,2154,사량면,348012042D,통영시,10640,RD20035508,철근콘크리트,,62.19,0.3,1.2,0.2,1,,684,128.2096298,34.82637462
옹벽,2153,사량면,348011592D,통영시,10649,,무근콘크리트,,24.44,0.3,1,0.1,1,,685,128.2093907,34.85228707
석축,101,도천동,348021805A,통영시,95,,석축,,68.35,0.3,1.8,0.5,1,,686,128.371239,34.8498668
석축,41,도천동,348021387D,통영시,3591,,석축,,805.84,0.3,4.7,0.95,1,,687,128.3836083,34.85619765
석축,42,도천동,348021388C,통영시,3073,,석축,,68.72,0.3,1.75,0.6,1,,688,128.3859759,34.8567104
석축,43,도천동,348021388C,통영시,3069,,석축,,95.94,0.3,1.8,0.2,1,,689,128.385965,34.85593552
옹벽,44,도천동,348021388C,통영시,3070,,철근콘크리트,,20.58,0.3,3,0.25,1,,690,128.3859187,34.8559397
옹벽,47,도천동,348021387D,통영시,3062,,철근콘크리트,,36.79,0.3,0.7,0.2,1,,691,128.3846368,34.85503546
석축,48,도천동,348021398A,통영시,362,,석축,,28.97,0.3,0.65,0.2,1,,692,128.3855685,34.85486561
석축,49,도천동,348021398A,통영시,364,,석축,,39.62,0.3,0.75,0.1,1,,693,128.3864469,34.85395815
옹벽,2469,광도면,348021359A,통영시,9831,,철근콘크리트,,92.17,0.3,1,1,1,,694,128.3902862,34.87436142
옹벽,2468,광도면,348021348D,통영시,9831,,철근콘크리트,,60.22,0.3,1,1,1,,695,128.3895593,34.87625345
옹벽,2467,광도면,348021348D,통영시,9831,,철근콘크리트,,42.06,0.3,1,1,1,,696,128.3895349,34.87737037
옹벽,2466,광도면,348021348B,통영시,9831,,철근콘크리트,,22.84,0.3,1,1,1,,697,128.3894346,34.87794887
옹벽,2465,광도면,348021348B,통영시,9831,,철근콘크리트,,55.19,0.3,1,1,1,,698,128.3894145,34.87794675
석축,2464,광도면,348021348B,통영시,9831,,석축,,10.51,0.3,2,1,1,,699,128.3892648,34.87816104
옹벽,2463,광도면,348021348A,통영시,9831,,철근콘크리트,,369.48,0.3,1,0.5,1,,700,128.386172,34.87768061
옹벽,2462,광도면,348021348C,통영시,9831,,철근콘크리트,,88.1,0.3,1,0.5,1,,701,128.3871419,34.87743218
옹벽,2461,광도면,348021463A,통영시,9832,,철근콘크리트,,9.63,0.3,3,0.5,1,,702,128.4124511,34.86849006
옹벽,2460,광도면,348021463A,통영시,9832,,철근콘크리트,,67.39,0.3,1,1,1,,703,128.4120311,34.86833705
옹벽,2459,광도면,348021463A,통영시,9831,,철근콘크리트,,150.94,0.3,1.5,1.5,1,,704,128.4108814,34.86796879
옹벽,1917,욕지면,348061156B,통영시,9817,RD20067508,철근콘크리트,,74.65,0.3,1.1,1.1,1,,705,128.2791785,34.62255901
옹벽,2458,광도면,348021347B,통영시,9831,,철근콘크리트,,70.5,0.3,1,0,1,,706,128.3844203,34.87866129
옹벽,3,무전동,348021476D,통영시,685,,철근콘크리트,,552.45,0.3,1.9,0.1,1,,707,128.4292076,34.86187218
석축,123,무전동,348021487B,통영시,2707,,석축,,7.25,0.3,0.65,0.3,1,,708,128.432593,34.85818816
옹벽,124,무전동,348021488A,통영시,3008,,철근콘크리트,,291.4,0.3,1,0.1,1,,709,128.4362933,34.8583064
옹벽,125,무전동,348021488A,통영시,3008,,철근콘크리트,,169.4,0.3,1,0.1,1,,710,128.435951,34.85824103
옹벽,126,무전동,348021487D,통영시,672,,철근콘크리트,,46.45,0.3,1.4,0.1,1,,711,128.4331877,34.8572919
옹벽,127,무전동,348021487D,통영시,672,,철근콘크리트,,174.46,0.3,1.8,0.1,1,,712,128.4343105,34.85685163
석축,128,무전동,348021487D,통영시,340,,석축,,44.9,0.3,1.9,0.4,1,,713,128.4325132,34.85550643
석축,70,명정동,348021491B,통영시,3202,,석축,,11.07,0.3,1,0.7,1,,714,128.4040695,34.85338053
옹벽,71,명정동,348021491B,통영시,3202,,철근콘크리트,,21.86,0.3,1,0.2,1,,715,128.4038979,34.85342377
석축,129,무전동,348021487D,통영시,340,,석축,,29.95,0.3,3.4,0.4,1,,716,128.4328359,34.85574613
옹벽,130,무전동,348021488C,통영시,672,,철근콘크리트,,29.75,0.3,1.4,0.35,1,,717,128.435265,34.85629821
옹벽,284,미수동,348021932B,통영시,2077,,무근콘크리트,,50.53,0.3,1.1,0.3,1,,718,128.4085934,34.83263037
옹벽,285,미수동,348021932D,통영시,2086,,무근콘크리트,,46.46,0.3,2.2,0.3,1,,719,128.4081575,34.83202605
옹벽,286,미수동,348021932D,통영시,2078,,철근콘크리트,,220.25,0.3,3,0.2,1,,720,128.4076042,34.83169521
옹벽,287,미수동,348021932D,통영시,2083,,철근콘크리트,,86.75,0.3,3.7,3.7,1,,721,128.4085503,34.83162387
옹벽,288,미수동,348021932D,통영시,2953,,철근콘크리트,,101.74,0.3,1,0.2,1,,722,128.4082082,34.83105416
석축,289,미수동,348021932D,통영시,75,,석축,,44.55,0.3,2,2,1,,723,128.4094265,34.83073418
옹벽,290,미수동,348021932D,통영시,75,,철근콘크리트,,18.36,0.3,3.3,2,1,,724,128.4094953,34.83045702
석축,291,미수동,348021933A,통영시,2378,,석축,,60.09,0.3,1.8,1.8,1,,725,128.4103756,34.83275832
옹벽,141,무전동,348021497B,통영시,579,,철근콘크리트,,107.11,0.3,3.9,0.1,1,,726,128.4336605,34.85337627
옹벽,142,명정동,348021471D,통영시,3113,,철근콘크리트,,91.35,0.3,1.05,0.2,1,,727,128.4033925,34.86119947
석축,143,명정동,348021472C,통영시,759,,석축,,511.66,0.3,3.9,0.3,1,,728,128.4058429,34.86133451
옹벽,144,명정동,348021472C,통영시,758,,철근콘크리트,,10.65,0.3,2.6,0.4,1,,729,128.4057535,34.86105235
석축,145,명정동,348021472C,통영시,760,,석축,,39.55,0.3,1.6,0.1,1,,730,128.4061145,34.86091538
옹벽,146,용남면,348021464A,통영시,692,,도경석,,12.02,0.3,0.85,0.45,1,,731,128.4169006,34.86930806
옹벽,147,무전동,348021464A,통영시,83,,도경석,,61.23,0.3,0.95,0.1,1,,732,128.4170337,34.86901108
옹벽,148,명정동,348021483A,통영시,3133,,철근콘크리트,,138.19,0.3,4,0.3,1,,733,128.4102038,34.85978983
옹벽,149,명정동,348021483A,통영시,123,,철근콘크리트,,30.73,0.3,1.1,0.2,1,,734,128.4117457,34.85935515
옹벽,150,무전동,348021476D,통영시,684,,도경석,,31.22,0.3,0.8,0.2,1,,735,128.4293163,34.86123827
옹벽,151,북신동,348021486C,통영시,2537,,철근콘크리트,,7.71,0.3,2,0.5,1,,736,128.4256584,34.85601535
옹벽,153,무전동,348021477D,통영시,3008,,철근콘크리트,,110.55,0.3,1.05,0.1,1,,737,128.4329635,34.86027351
옹벽,159,북신동,348021496A,통영시,445,,철근콘크리트,,53.65,0.3,3.65,0.1,1,,738,128.4265968,34.85460685
옹벽,160,북신동,348021495D,통영시,2546,,철근콘크리트,,229.68,0.3,2,0.1,1,,739,128.4242828,34.85153399
옹벽,161,북신동,348021497A,통영시,610,,무근콘크리트,,36.28,0.3,1.45,0.2,1,,740,128.4308714,34.85462821
석축,162,북신동,348021497A,통영시,836,,석축,,21.98,0.3,2.5,0.1,1,,741,128.4308806,34.85464427
옹벽,163,무전동,348021464A,통영시,692,,철근콘크리트,,14.5,0.3,0.5,0.5,1,,742,128.4163348,34.86914123
옹벽,164,무전동,348021464A,통영시,692,,철근콘크리트,,35.3,0.3,4.3,1.3,1,,743,128.4164568,34.86903479
옹벽,165,무전동,348021476D,통영시,684,,철근콘크리트,,58.24,0.3,1.1,0.2,1,,744,128.4295018,34.86139567
옹벽,166,무전동,348021477C,통영시,2701,,철근콘크리트,,184.22,0.3,1.05,0.3,1,,745,128.4304308,34.86103892
옹벽,167,무전동,348021464A,통영시,84,,철근콘크리트,,139.15,0.3,6.1,0.45,1,,746,128.4174375,34.86760886
옹벽,169,무전동,348021475B,통영시,2490,,도경석,,44.15,0.3,0.55,0.2,1,,747,128.4242383,34.86351572
옹벽,170,무전동,348021475C,통영시,382,,도경석,,16.36,0.3,0.7,0.7,1,,748,128.4220935,34.86059472
옹벽,111,무전동,348021488B,통영시,3713,,철근콘크리트,,52,0.3,1.1,0.2,1,,749,128.437528,34.8578696
옹벽,157,북신동,348021496A,통영시,2826,,철근콘크리트,,44.76,0.3,2.5,0.1,1,,750,128.4252583,34.85421216
옹벽,158,북신동,348021495B,통영시,2543,,철근콘크리트,,51.35,0.3,1.65,0.55,1,,751,128.4248659,34.85306995
석축,388,도천동,348021839B,통영시,919,,석축,,27.86,0.3,2.5,2,1,,752,128.3933627,34.83454898
옹벽,389,도천동,348021839B,통영시,927,,철근콘크리트,,57.33,0.3,2.5,2.5,1,,753,128.3933586,34.83416798
옹벽,2457,광도면,348021347B,통영시,9831,,철근콘크리트,,142.16,0.3,1,0.4,1,,754,128.3849486,34.87979932
옹벽,2456,광도면,348021337B,통영시,9831,,철근콘크리트,,71.58,0.3,1,0,1,,755,128.3834067,34.8847241
옹벽,1898,욕지면,348061127D,통영시,9563,,철근콘크리트,,30.56,0.3,0.6,0.6,1,,756,128.2834381,34.63593672
옹벽,1899,욕지면,348061127D,통영시,9563,,철근콘크리트,,33.27,0.3,0.6,0.6,1,,757,128.2836362,34.63618045
옹벽,1642,도산면,348021227C,통영시,9124,,철근콘크리트,,406.83,0.3,1.1,0.2,1,,758,128.3307121,34.8853548
옹벽,1643,도산면,348021223D,통영시,9046,,철근콘크리트,,37.37,0.3,2.1,2.1,1,,759,128.3145307,34.88671482
옹벽,1644,도산면,348021336B,통영시,9106,,철근콘크리트,,72.64,0.3,1.05,0.1,1,,760,128.3782207,34.88310113
옹벽,1645,도산면,348021342B,통영시,9141,,철근콘크리트,,78.51,0.3,1,0.1,1,,761,128.3575752,34.87878722
석축,1842,욕지면,348061111B,통영시,9523,,석축,,62.67,0.3,2,0.3,1,,762,128.2536713,34.64342007
옹벽,1843,욕지면,348061111B,통영시,9523,,철근콘크리트,,49.14,0.3,0.3,0.1,1,,763,128.2531517,34.64367405
석축,1844,욕지면,348061111B,통영시,9523,,석축,,44.89,0.3,2,0.2,1,,764,128.2530916,34.64363228
석축,1845,욕지면,348061111B,통영시,9523,,석축,,7.26,0.3,1,0.1,1,,765,128.2527573,34.64375398
옹벽,1846,욕지면,348061111A,통영시,9523,,철근콘크리트,,65.21,0.3,0.3,0.1,1,,766,128.2524391,34.64402945
석축,1344,산양읍,348021867A,통영시,8915,,철근콘크리트,,142.93,0.3,3,1.8,1,,767,128.3819405,34.81945906
석축,1674,산양읍,348021867A,통영시,8915,,석축,,25.6,0.3,3,1.8,1,,768,128.3815679,34.81990083
옹벽,1675,산양읍,348022307D,통영시,8832,,철근콘크리트,,63.74,0.3,1,1,1,,769,128.3831705,34.79730299
옹벽,1676,도산면,348021202D,통영시,9046,,철근콘크리트,,84.79,0.3,0.5,0.4,1,,770,128.3090544,34.89535584
옹벽,1677,도산면,348021234D,통영시,9046,,철근콘크리트,,182.88,0.3,1,0.1,1,,771,128.3181763,34.8808729
석축,1678,도산면,348021234A,통영시,9046,,석축,,15.1,0.3,3,0.1,1,,772,128.3169665,34.88412056
석축,75,명정동,348021491D,통영시,3200,,석축,,39.6,0.3,1.6,0.8,1,,773,128.4034014,34.8512958
옹벽,1918,욕지면,348061156D,통영시,9817,RD20067508,철근콘크리트,,52.28,0.3,2.1,1.1,1,,774,128.2785397,34.62236043
옹벽,1919,욕지면,348061156C,통영시,9817,RD20067508,철근콘크리트,,191.61,0.3,1.1,1.1,1,,775,128.2759894,34.62219431
옹벽,1920,욕지면,348061156D,통영시,9817,RD20067508,철근콘크리트,,110.42,0.3,2.1,1.1,1,,776,128.277726,34.62203111
석축,1922,욕지면,348061156A,통영시,9771,,석축,,25.32,0.3,1.1,0.6,1,,777,128.2769431,34.62472965
석축,412,정량동,348021917B,통영시,1422,,석축,,130.47,0.3,4,4,1,,778,128.4339793,34.84475845
옹벽,413,정량동,348021928A,통영시,3249,,철근콘크리트,,330.97,0.3,3.5,3.5,1,,779,128.4366932,34.83916593
옹벽,414,중앙동,348021906A,통영시,8188,,철근콘크리트,,105.67,0.3,2.7,0.3,1,,780,128.4262972,34.84999595
옹벽,415,중앙동,348021906A,통영시,8188,,철근콘크리트,,104.36,0.3,6.1,0.3,1,,781,128.4263186,34.8499751
