버스정류장 명칭,도로명주소,지번주소,위도,경도,기준일 
근린공원,강원도 원주시 단관길 114-12,강원도 원주시 관설동 1752,37.318925,127.958531,2020-11-25
근린공원,강원도 원주시 단관길 114-12,강원도 원주시 단구동 1647,37.318894,127.958368,2020-11-25
남원주중학교입구,강원도 원주시 천매봉길 19,강원도 원주시 단구동 1591-46,37.321726,127.943882,2020-11-25
남원주중학교정문,강원도 원주시 시청로 333-6,강원도 원주시 단구동 1591-30,37.322351,127.945872,2020-11-25
남원주중학교정문,강원도 원주시 천매봉길 26-41,강원도 원주시 단구동 1565-1,37.322797,127.945812,2020-11-25
남원주초등학교,강원도 원주시 늘품로 8,강원도 원주시 단구동 1589-2,37.321186,127.949728,2020-11-25
남원주초등학교,강원도 원주시 늘품로 17,강원도 원주시 단구동 1591-51,37.321669,127.94966,2020-11-25
노인종합복지관,강원도 원주시 치악로 1489,강원도 원주시 관설동 624-1,37.31801,127.967809,2020-11-25
농심창고,강원도 원주시 강변로 177,강원도 원주시 단구동 83-39,37.324626,127.965852,2020-11-25
단구동주민센터,강원도 원주시 치악로 1622,강원도 원주시 단구동 168-5,37.327501,127.960291,2020-11-25
단구동주민센터,강원도 원주시 치악로 1619,강원도 원주시 단구동 1435,37.327493,127.960068,2020-11-25
단구동주민센터,강원도 원주시 단구로 333,강원도 원주시 단구동 731,37.326181,127.958659,2020-11-25
단구동주민센터 후문,강원도 원주시 단구로 333,강원도 원주시 단구동 731,37.326118,127.958789,2020-11-25
단구사거리,강원도 원주시 치악로 1594,강원도 원주시 단구동 139-21,37.325233,127.961185,2020-11-25
단구사거리,강원도 원주시 치악로 1585,강원도 원주시 단구동 1435,37.324533,127.961236,2020-11-25
단구중학교,강원도 원주시 단관길 93,강원도 원주시 단구동 1675,37.320889,127.957323,2020-11-25
단구중학교,강원도 원주시 단관길 95,강원도 원주시 단구동 1662-2,37.321091,127.957488,2020-11-25
단구초등학교,강원도 원주시 치악로 1553,강원도 원주시 단구동 137,37.322236,127.963377,2020-11-25
단구초등학교,강원도 원주시 치악로 1559,강원도 원주시 관설동 624-1,37.322448,127.962672,2020-11-25
동보노빌리티정문,강원도 원주시 시청로 263,강원도 원주시 명륜동 851-29,37.323715,127.937789,2020-11-25
동부교사거리,강원도 원주시 강변로 85,강원도 원주시 단구동 13-5,37.31743,127.970699,2020-11-25
동부교사거리,강원도 원주시 강변로 85,강원도 원주시 단구동 4-1,37.317503,127.97082,2020-11-25
동부교사거리,강원도 원주시 동부순환로 12,강원도 원주시 단구동 1506,37.318295,127.969535,2020-11-25
동보타워골드,강원도 원주시 서원대로 432,강원도 원주시 단구동 993,37.328881,127.952248,2020-11-25
두산아파트,강원도 원주시 남원로 494-1,강원도 원주시 단구동 1591-13,37.326579,127.947275,2020-11-25
두산아파트,강원도 원주시 남원로 496-1,강원도 원주시 단구동 1520,37.326443,127.947399,2020-11-25
박경리문학공원,강원도 원주시 나비허리길 74,강원도 원주시 단구동 1620-4,37.322817,127.960043,2020-11-25
박경리문학공원,강원도 원주시 나비허리길 57,강원도 원주시 단구동 1617,37.323026,127.959829,2020-11-25
병영교,강원도 원주시 강변로 147,강원도 원주시 단구동 74-34,37.322287,127.967761,2020-11-25
병영교,강원도 원주시 강변로 165,강원도 원주시 단구동 74-40,37.323833,127.967042,2020-11-25
보라매연립,강원도 원주시 단구로 311,강원도 원주시 단구동 686-2,37.328103,127.958797,2020-11-25
보라매연립,강원도 원주시 단구로 310,강원도 원주시 단구동 686-2,37.328053,127.95862,2020-11-25
삼우연립,강원도 원주시 단구로 253,강원도 원주시 단구동 1466,37.331745,127.954658,2020-11-25
삼우연립,강원도 원주시 단구로243번길 2,강원도 원주시 단구동 572-1,37.332186,127.954219,2020-11-25
선아아파트,강원도 원주시 치악로 1648,강원도 원주시 단구동 173-3,37.330064,127.959314,2020-11-25
선아아파트,강원도 원주시 치악로 1645,강원도 원주시 단구동 1435,37.329541,127.95926,2020-11-25
성일아파트,강원도 원주시 단구로 422,강원도 원주시 단구동 1591-51,37.321503,127.952043,2020-11-25
성일아파트,강원도 원주시 단구로 420,강원도 원주시 단구동 1591-51,37.32154,127.952306,2020-11-25
신성미소지움,강원도 원주시 서원대로 509,강원도 원주시 단구동 128-14,37.324948,127.959414,2020-11-25
오성마을,강원도 원주시 판부면 오성마을길 32,강원도 원주시 단구동 1591-50,37.319532,127.951682,2020-11-25
오성마을,강원도 원주시 판부면 오성마을길 36,강원도 원주시 판부면 서곡리 2014-8,37.319415,127.951127,2020-11-25
원주중학교,강원도 원주시 치악로 1720,강원도 원주시 단구동 493-1,37.336086,127.956852,2020-11-25
원주중학교,강원도 원주시 치악로 1719,강원도 원주시 단구동 494-12,37.335853,127.956636,2020-11-25
월운정,강원도 원주시 강변로 199,강원도 원주시 단구동 157-7,37.326085,127.963986,2020-11-25
월운정,강원도 원주시 강변로 203,강원도 원주시 단구동 157-5,37.32623,127.964032,2020-11-25
유승아파트정문,강원도 원주시 강변로 117,강원도 원주시 단구동 32-1,37.319953,127.968455,2020-11-25
유승아파트정문,강원도 원주시 강변로 117,강원도 원주시 단구동 1433-27,37.319989,127.968632,2020-11-25
장애인/노인종합복지관,강원도 원주시 치악로 1496,강원도 원주시 단구동 39-6,37.318232,127.96799,2020-11-25
청솔3차아파트,강원도 원주시 단구로 390,강원도 원주시 단구동 1659,37.321942,127.955988,2020-11-25
청솔3차아파트,강원도 원주시 단구로 383,강원도 원주시 단구동 1631-9,37.322338,127.956511,2020-11-25
청솔4차아파트,강원도 원주시 단구로 414,강원도 원주시 단구동 1680,37.320713,127.954507,2020-11-25
청솔4차아파트,강원도 원주시 단구로 404,강원도 원주시 단구동 1679,37.320949,127.95421,2020-11-25
통일아파트,강원도 원주시 치악로 1698-1,강원도 원주시 단구동 542-24,37.334231,127.957586,2020-11-25
통일아파트,강원도 원주시 치악로 1698-1,강원도 원주시 단구동 544-4,37.334183,127.957309,2020-11-25
판부농협,강원도 원주시 치악로 1520,강원도 원주시 단구동 44-11,37.32005,127.965873,2020-11-25
판부농협,강원도 원주시 치악로 1521,강원도 원주시 단구동 1435,37.319918,127.965667,2020-11-25
프리미엄아울렛,강원도 원주시 서원대로 500,강원도 원주시 단구동 1601,37.325639,127.957611,2020-11-25
한신2차아파트,강원도 원주시 서원대로 427,강원도 원주시 단구동 1466,37.329053,127.95239,2020-11-25
해청아파트,강원도 원주시 단구로 282,강원도 원주시 단구동 510-2,37.330152,127.95722,2020-11-25
해청아파트,강원도 원주시 단구로 282,강원도 원주시 단구동 510-2,37.330181,127.957386,2020-11-25
현대아파트,강원도 원주시 판부면 오성마을길 74,강원도 원주시 판부면 서곡리 2028-1,37.320356,127.948219,2020-11-25
현진에버빌,강원도 원주시 단구로 363,강원도 원주시 단구동 1600,37.323676,127.957629,2020-11-25
현진에버빌,강원도 원주시 단구로 355,강원도 원주시 단구동 1600,37.324278,127.958121,2020-11-25
현진에버빌아파트,강원도 원주시 단구로 364,강원도 원주시 단구동 1600,37.32373,127.957488,2020-11-25
YWCA,강원도 원주시 천사로 190,강원도 원주시 일산동 288-2,37.350356,127.944994,2020-11-25
YWCA,강원도 원주시 천사로 181,강원도 원주시 일산동 185-29,37.350455,127.944865,2020-11-25
국제아파트,강원도 원주시 남산로149번길 1-16,강원도 원주시 일산동 272-10,37.348849,127.937815,2020-11-25
성원아파트,강원도 원주시 무실로 150,강원도 원주시 일산동 358-65,37.342374,127.941345,2020-11-25
성원아파트,강원도 원주시 무실로 140,강원도 원주시 원동 295-29,37.342645,127.941989,2020-11-25
원일로 중앙시장,강원도 원주시 원일로 121,강원도 원주시 일산동 50-3,37.350376,127.9481,2020-11-25
지하상가,강원도 원주시 천사로 208,강원도 원주시 일산동 206-6,37.351015,127.946967,2020-11-25
학성중학교정문,강원도 원주시 천사로 142,강원도 원주시 일산동 288-2,37.348811,127.940604,2020-11-25
학성중학교정문,강원도 원주시 천사로 139,강원도 원주시 일산동 228-55,37.348935,127.94053,2020-11-25
학성중학교후문,강원도 원주시 남산로149번길 4-6,강원도 원주시 일산동 250,37.350363,127.939341,2020-11-25
단계사거리,강원도 원주시 원문로100번길 2-24,강원도 원주시 학성동 1095-3,37.357528,127.936711,2020-11-25
단계사거리,강원도 원주시 북원로 2376,강원도 원주시 학성동 1093-2,37.357486,127.936924,2020-11-25
법웅사,강원도 원주시 원문로 64,강원도 원주시 학성동 980-2,37.357065,127.938957,2020-11-25
법웅사,강원도 원주시 원문로 73-1,강원도 원주시 학성동 1023-24,37.356793,127.938186,2020-11-25
상록아파트,강원도 원주시 현충로 231,강원도 원주시 태장동 941,37.374271,127.950694,2020-11-25
상록아파트,강원도 원주시 현충로232번길 1,강원도 원주시 태장동 979-2,37.374426,127.951176,2020-11-25
역전삼거리,강원도 원주시 원문로 31,강원도 원주시 학성동 995-1,37.356413,127.941991,2020-11-25
역전삼거리,강원도 원주시 원문로 17-1,강원도 원주시 학성동 1002-1,37.355941,127.942534,2020-11-25
원주세무서,강원도 원주시 모래내길 1-6,강원도 원주시 단계동 1075,37.354078,127.935281,2020-11-25
원주역,강원도 원주시 평원로 154,강원도 원주시 학성동 365-1,37.356321,127.945052,2020-11-25
원주역,강원도 원주시 원일로 207-1,강원도 원주시 학성동 329-19,37.355401,127.944446,2020-11-25
원주카톨릭병원,강원도 원주시 남산로 198,강원도 원주시 학성동 1040-3,37.353662,127.941688,2020-11-25
원주카톨릭병원,강원도 원주시 남산로 206,강원도 원주시 학성동 1038-4,37.354098,127.941786,2020-11-25
이은찬의병장공원,강원도 원주시 중앙로 215,강원도 원주시 학성동 329-5,37.354806,127.946779,2020-11-25
지하상가,강원도 원주시 원일로 153,강원도 원주시 일산동 50-3,37.352254,127.946697,2020-11-25
학성중학교후문,강원도 원주시 남산로149번길 4-10,강원도 원주시 일산동 244-45,37.35061,127.939251,2020-11-25
학성초등학교,강원도 원주시 천사로 259,강원도 원주시 학성동 159-5,37.353735,127.951865,2020-11-25
신월랑,강원도 원주시 고문골길 5,강원도 원주시 행구동 666-9,37.343048,128.002093,2020-11-25
아래화실,강원도 원주시 화실유암길 55,강원도 원주시 봉산동 481-5,37.348236,127.981204,2020-11-25
약수터,강원도 원주시 고문골길 113,강원도 원주시 행구동 76-1,37.337048,128.010292,2020-11-25
영랑,강원도 원주시 영랑길 44,강원도 원주시 행구동 1689-2,37.339487,127.974812,2020-11-25
오리현마을,강원도 원주시 오리현길 277,강원도 원주시 행구동 926-5,37.335776,127.996542,2020-11-25
오리현마을,강원도 원주시 오리현길 281,강원도 원주시 행구동 927-3,37.335886,127.996877,2020-11-25
웃화실,강원도 원주시 화실유암길 95,강원도 원주시 봉산동 46-3,37.348371,127.984319,2020-11-25
웃화실,강원도 원주시 화실유암길 118,강원도 원주시 봉산동 산 197-1,37.348766,127.986441,2020-11-25
원주공고,강원도 원주시 고문골길 47,강원도 원주시 행구동 147-3,37.340851,128.006374,2020-11-25
유암마을,강원도 원주시 화실유암길 209,강원도 원주시 행구동 1176,37.350233,127.995591,2020-11-25
유암마을,강원도 원주시 화실유암길 209,강원도 원주시 행구동 1175-2,37.350331,127.995719,2020-11-25
행구현대아파트,강원도 원주시 행구로 216-29,강원도 원주시 행구동 1656-21,37.34067,127.979161,2020-11-25
행구동유암길,강원도 원주시 화실유암길 171,강원도 원주시 행구동 1832-120,37.349143,127.991756,2020-11-25
행구현대아파트,강원도 원주시 행구로 207,강원도 원주시 행구동 1610-6,37.343401,127.979198,2020-11-25
행구현대아파트,강원도 원주시 행구로 216-29,강원도 원주시 행구동 1656-2,37.340277,127.978935,2020-11-25
현대아파트,강원도 원주시 행구로 215,강원도 원주시 행구동 1621-3,37.34328,127.980291,2020-11-25
현대아파트후문,강원도 원주시 영랑길 82-3,강원도 원주시 행구동 1683-5,37.339037,127.978683,2020-11-25
현대아파트후문,강원도 원주시 영랑길 82-3,강원도 원주시 행구동 1683-2,37.338932,127.978685,2020-11-25
황골삼거리,강원도 원주시 소초면 운곡로 345,강원도 원주시 소초면 흥양리 109-2,37.363723,128.006831,2020-11-25
황골삼거리,강원도 원주시 소초면 운곡로 356,강원도 원주시 소초면 흥양리 265-1,37.364483,128.007586,2020-11-25
효성백년가약아파트,강원도 원주시 행구로 133-49,강원도 원주시 행구동 1832-11,37.34514,127.972397,2020-11-25
대성고등학교,강원도 원주시 송삼길 213,강원도 원주시 무실동 662-9,37.326833,127.921822,2020-11-25
봉바위,강원도 원주시 제원로2길 75,강원도 원주시 무실동 1828,37.332751,127.930132,2020-11-25
봉바위,강원도 원주시 제원로5길 2-2,강원도 원주시 무실동 1828,37.332598,127.930297,2020-11-25
마장동,강원도 원주시 북원로 1840,강원도 원주시 무실동 947-23,37.313243,127.916304,2020-11-25
무실e편한세상,강원도 원주시 만대로 92,강원도 원주시 무실동 1755-1,37.338217,127.918056,2020-11-25
