GPSLATI,GPSLONG,ROUTENO,public_transport,bus,ref,name
36.5868,127.31859,34,platform,yes,13001,동평3리
36.5808639,127.3172522,34,platform,yes,32039,예양2리
36.57851,127.32177,34,platform,yes,32041,양세오충각
36.57621,127.32112,34,platform,yes,32042,예양1리
36.57283,127.32303,34,platform,yes,32037,예양리
36.5617958,127.3229875,34,platform,yes,32028,송용리
36.55751,127.3252,34,platform,yes,32009,내판역
36.555077,127.326537,34,platform,yes,32123,연동면 복합커뮤니티센터
36.55269,127.32796,34,platform,yes,32034,연동중학교
36.55188,127.32554,34,platform,yes,32005,내판2리
36.5491094,127.3277093,34,platform,yes,32092,명학산업단지입구
36.5450657,127.3305114,34,platform,yes,32090,리봄화장품
36.5395019,127.3359476,34,platform,yes,32088,삼성전기
36.5377697,127.3369857,34,platform,yes,32024,명학산업단지 관리사무소
36.53703,127.34345,34,platform,yes,32014,명학1리
36.53567,127.34787,34,platform,yes,32036,명학리
36.53454,127.35168,34,platform,yes,32017,명학3리
36.52924,127.35153,34,platform,yes,32066,청정아파트
36.52683,127.35145,34,platform,yes,32016,명학2리(황룡사)
36.52908,127.35172,34,platform,yes,32067,청정아파트
36.53303,127.35955,34,platform,yes,33029,부강리
36.53189,127.36464,34,platform,yes,33037,부강역
36.52986,127.36613,34,platform,yes,33032,부강면
36.52986,127.36613,34,platform,yes,33032,부강면
36.53192,127.36517,34,platform,yes,33038,부강역
36.53291,127.36088,34,platform,yes,33030,부강리
36.52924,127.35153,34,platform,yes,32066,청정아파트
36.52685,127.35158,34,platform,yes,32075,명학2리(황룡사)
36.52908,127.35172,34,platform,yes,32067,청정아파트
36.53472,127.35163,34,platform,yes,32018,명학3리
36.53579,127.34803,34,platform,yes,32020,명학리
36.5372,127.34346,34,platform,yes,32021,명학1리
36.5379229,127.3369072,34,platform,yes,32023,명학산업단지 관리사무소
36.5396464,127.3361428,34,platform,yes,32087,삼성전기
36.5451653,127.3308576,34,platform,yes,32089,리봄화장품
36.5492451,127.3280218,34,platform,yes,32091,명학산업단지입구
36.55202,127.32564,34,platform,yes,32006,내판2리
36.5529,127.32801,34,platform,yes,32035,연동중학교
36.555012,127.326823,34,platform,yes,32124,연동면 복합커뮤니티센터
36.55796,127.32516,34,platform,yes,32010,내판역
36.5619854,127.3231771,34,platform,yes,32027,송용리
36.57279,127.32321,34,platform,yes,32040,예양리
36.57534,127.32155,34,platform,yes,32043,예양1리
36.57838,127.3219,34,platform,yes,32033,양세오충각
36.5809703,127.3172654,34,platform,yes,32084,예양2리
36.58647,127.31843,34,platform,yes,13002,동평3리
36.592008,127.316545,34,platform,yes,3329,서평교
36.59558,127.3147,34,platform,yes,13007,서평1리
36.59852,127.31318,34,platform,yes,13008,서평리
36.60392,127.30684,34,platform,yes,13013,중봉리
36.6018765,127.3027591,34,platform,yes,11107,조치원버스터미널
36.52986,127.36613,35,platform,yes,33032,부강면
36.52795,127.368,35,platform,yes,33035,부강3리
36.52627,127.36823,35,platform,yes,33050,한화사원아파트
36.51915,127.36818,35,platform,yes,33028,부강9리
36.5095,127.3651,35,platform,yes,33009,금호3리
36.50417,127.358,35,platform,yes,33005,금호2리공단입구
36.500533,127.3622629,35,platform,yes,33063,부강산업단지입구
36.4983679,127.3649243,35,platform,yes,33065,부강산업단지
36.50201,127.35459,35,platform,yes,33007,금호2리노인회관
36.4922149,127.3624753,35,platform,yes,33056,부용농공단지
36.49114,127.36665,35,platform,yes,33045,아시아제지기숙사
36.49383,127.36967,35,platform,yes,33004,금호리
36.49129,127.36638,35,platform,yes,33044,아시아제지기숙사
36.4923814,127.3622573,35,platform,yes,33057,부용농공단지
36.50221,127.35515,35,platform,yes,33008,금호2리노인회관
36.4982057,127.3650027,35,platform,yes,33066,부강산업단지
36.5008976,127.3618379,35,platform,yes,33064,부강산업단지입구
36.5040207,127.3582188,35,platform,yes,33067,금호2리공단입구
36.50934,127.36516,35,platform,yes,33010,금호3리
36.51895,127.36841,35,platform,yes,33011,부강9리
36.52607,127.36838,35,platform,yes,33051,한화사원아파트
36.52823,127.36714,35,platform,yes,33040,부강초등학교
36.53192,127.36517,35,platform,yes,33038,부강역
36.53291,127.36088,35,platform,yes,33030,부강리
36.53772,127.35615,35,platform,yes,33002,갈산2리
36.54658,127.35398,35,platform,yes,32059,응암3리입구
36.55433,127.35824,35,platform,yes,33041,산수리입구
36.55633667,127.3581367,35,platform,yes,33054,산수리
36.56182,127.36194,35,platform,yes,33047,저산리
36.56219,127.36536,35,platform,yes,33046,저산2리
36.560275,127.3725783,35,platform,yes,33055,행산리입구
36.5575,127.37354,35,platform,yes,33052,행산리(미건산업입구)
36.55633,127.37314,35,platform,yes,33053,행산리
36.5525825,127.3725366,35,platform,yes,33061,행산1리
36.5466,127.3677,35,platform,yes,33001,갈산리
36.5436985,127.3646969,35,platform,yes,33068,갈산1리
36.53189,127.36464,35,platform,yes,33037,부강역
36.49684,127.20511,52,platform,yes,35047,장군면사무소
36.4990494,127.2081953,52,platform,yes,35083,장군면복지회관
36.50069,127.21053,52,platform,yes,35011,대교리
36.50016,127.21592,52,platform,yes,35017,봉안리(부일가든)
36.4990546,127.2213088,52,platform,yes,35064,봉안리
36.4990185,127.2291006,52,platform,yes,35016,봉안리(다름고개)
36.4998106,127.2345693,52,platform,yes,51106,다정동
36.5018836,127.2425854,52,platform,yes,51065,"종촌초등학교(가재마을1,2단지)"
36.5019154,127.246929,52,platform,yes,51066,종촌종합복지센터
36.5015892,127.2525636,52,platform,yes,51067,"가재마을9, 10단지"
36.5016046,127.2601032,52,platform,yes,52032,정부세종청사남측
36.5048938,127.2616877,52,platform,yes,52034,정부세종청사북측
36.5084834,127.2624829,52,platform,yes,52001,도램마을9단지
36.50712,127.26767,52,platform,yes,52005,"양지중학교(한뜰마을1,2단지)"
36.504461,127.267198,52,platform,yes,52002,공정거래위원회
36.50222,127.26608,52,platform,yes,52038,제3주차장
36.49931,127.26472,52,platform,yes,52012,문화체육관광부
36.496085,127.2630356,52,platform,yes,52057,"과학기술정보통신부,세종세무서"
36.4914044,127.2581439,52,platform,yes,61037,나릿재마을
36.4911744,127.2558346,52,platform,yes,61044,새뜸마을14단지
36.4898819,127.2499045,52,platform,yes,51126,"새뜸마을7,10단지"
36.4851331,127.2509413,52,platform,yes,51128,새롬동커뮤니티센터
36.4823928,127.2532777,52,platform,yes,51130,"새뜸마을5,8단지"
36.48019,127.2516,52,platform,yes,51040,첫마을4단지
36.47762,127.24973,52,platform,yes,51042,첫마을5단지
36.47503,127.25326,52,platform,yes,51045,첫마을6단지
36.47061,127.2518,52,platform,yes,51025,가람동(이마트앞)
36.4654,127.24613,52,platform,yes,51023,열병합발전소
36.467585,127.242469,52,platform,yes,51134,주택성능연구개발센터
36.47564,127.23857,52,platform,yes,35031,영평사입구
36.4826597,127.2327579,52,platform,yes,35101,산학리(주니어전문스쿨)
36.4881,127.22658,52,platform,yes,35013,동원주식회사
36.49187,127.22221,52,platform,yes,35020,산학리
36.49338,127.21585,52,platform,yes,35042,은용1리
36.4968405,127.2073985,52,platform,yes,35094,장기초등학교
36.49714,127.20531,52,platform,yes,35046,장군면사무소
36.49684,127.20511,53,platform,yes,35047,장군면사무소
36.49667,127.20729,53,platform,yes,35050,장기초등학교
36.49328,127.21577,53,platform,yes,35043,은용1리
36.49191,127.22186,53,platform,yes,35019,산학리
36.4889,127.22667,53,platform,yes,35014,동원주식회사
36.4825063,127.232697,53,platform,yes,35100,산학리(주니어전문스쿨)
36.47582,127.23838,53,platform,yes,35021,영평사입구
36.467511,127.24234,53,platform,yes,51135,주택성능연구개발센터
36.46513,127.246,53,platform,yes,51021,열병합발전소
36.47062,127.25208,53,platform,yes,51026,가람동(이마트앞)
36.47542,127.25308,53,platform,yes,51044,첫마을6단지
36.4777,127.25004,53,platform,yes,51043,첫마을5단지
36.47998,127.25203,53,platform,yes,51041,첫마을4단지
36.4825015,127.2535174,53,platform,yes,51129,"새뜸마을5,8단지"
36.4858496,127.2508553,53,platform,yes,51127,새롬동커뮤니티센터
36.4905735,127.2508178,53,platform,yes,61047,새뜸마을10단지
36.4909023,127.2550427,53,platform,yes,61045,새뜸마을14단지
36.4912197,127.2581891,53,platform,yes,61038,나릿재마을
36.4959777,127.2634881,53,platform,yes,52058,"과학기술정보통신부,세종세무서"
36.49815,127.2644,53,platform,yes,52013,문화체육관광부
36.50168,127.26609,53,platform,yes,52037,제3주차장
36.50435,127.26735,53,platform,yes,52003,공정거래위원회
36.5079451,127.2615354,53,platform,yes,52039,인사혁신처
36.5051501,127.261382,53,platform,yes,52035,정부세종청사북측
36.5008322,127.2593406,53,platform,yes,52031,정부세종청사남측
36.5018101,127.2525964,53,platform,yes,51060,"가재마을9, 10단지"
36.5022184,127.2474138,53,platform,yes,51061,종촌종합복지센터
36.5020819,127.2425959,53,platform,yes,51062,"종촌초등학교(가재마을1,2단지)"
36.4999845,127.2345564,53,platform,yes,51098,다정동
36.4992393,127.2290775,53,platform,yes,35072,봉안리(다름고개)
36.49892,127.22398,53,platform,yes,35015,봉안리
36.50061,127.21556,53,platform,yes,35018,봉안리(부일가든)
36.50109,127.21121,53,platform,yes,35012,대교리
36.4991636,127.2080709,53,platform,yes,35082,장군면복지회관
36.49714,127.20531,53,platform,yes,35046,장군면사무소
36.4689905,127.2735878,61,platform,yes,51052,세종고속시외버스터미널
36.4812897,127.2618716,61,platform,yes,51037,한솔동(첫마을)
36.48385,127.2592,61,platform,yes,51034,첫마을1단지
36.48019,127.2516,61,platform,yes,51040,첫마을4단지
36.47762,127.24973,61,platform,yes,51042,첫마을5단지
36.47503,127.25326,61,platform,yes,51045,첫마을6단지
36.47061,127.2518,61,platform,yes,51025,가람동(이마트앞)
36.4654,127.24613,61,platform,yes,51023,열병합발전소
36.4519,127.2266,61,platform,yes,38096,대전공원묘원
36.4413461,127.2242355,61,platform,yes,35089,도남삼거리
36.43837,127.21848,61,platform,yes,35002,금암삼거리
36.43827,127.2085,61,platform,yes,35007,금암리노인정
36.44168,127.20892,61,platform,yes,35041,금암리(웅대원룸)
36.44304,127.20993,61,platform,yes,35063,한국영상대기숙사
36.44591,127.21077,61,platform,yes,35022,금암리(서봉타운)
36.44884,127.21055,61,platform,yes,35029,금암리(영조주택)
36.45103,127.21064,61,platform,yes,35001,금암리(그린원룸)
36.45532047,127.2112425,61,platform,yes,38098,금암리(솔정자)
36.45776728,127.2119781,61,platform,yes,38099,금암리(사기정골)
36.46158,127.21124,61,platform,yes,35062,한국영상대학교
36.46158,127.21124,61,platform,yes,35062,한국영상대학교
36.45775,127.21181,61,platform,yes,35004,금암리(사기정골)
36.4553,127.21109,61,platform,yes,35005,금암리(솔정자)
36.45112248,127.2105076,61,platform,yes,39035,금암리(그린원룸)
36.44864,127.2104,61,platform,yes,35030,금암리(영조주택)
36.44601649,127.2106385,61,platform,yes,39036,금암리(서봉타운)
36.44327,127.20992,61,platform,yes,35003,한국영상대기숙사
36.44176087,127.2088036,61,platform,yes,39037,금암리(웅대원룸)
36.43813,127.2084,61,platform,yes,35006,금암리노인정
36.4382,127.2185,61,platform,yes,35008,금암삼거리
36.4412701,127.2245036,61,platform,yes,35090,도남삼거리
36.452,127.2269,61,platform,yes,38097,대전공원묘원
36.46513,127.246,61,platform,yes,51021,열병합발전소
36.47062,127.25208,61,platform,yes,51026,가람동(이마트앞)
36.47542,127.25308,61,platform,yes,51044,첫마을6단지
36.4777,127.25004,61,platform,yes,51043,첫마을5단지
36.47998,127.25203,61,platform,yes,51041,첫마을4단지
36.48334,127.25863,61,platform,yes,51035,첫마을1단지
36.4811358,127.2615539,61,platform,yes,51036,한솔동(첫마을)
36.46881,127.2735046,61,platform,yes,51053,세종고속시외버스터미널
36.46881,127.2735046,62,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,62,platform,yes,34033,용포리
36.46472,127.28097,62,platform,yes,34011,금남면사무소
36.4607591,127.2776151,62,platform,yes,34113,성덕교차로
36.46097,127.26644,62,platform,yes,34072,성덕1리
36.45872,127.2553,62,platform,yes,34077,영곡2리
36.45129,127.23931,62,platform,yes,34088,원봉1리마을회관
36.45007,127.23924,62,platform,yes,34086,원봉1리
36.44575,127.23259,62,platform,yes,34035,도남리
36.43782,127.23549,62,platform,yes,34036,금강수목원(산림박물관)
36.4378,127.23567,62,platform,yes,34037,금강수목원(산림박물관)
36.44309,127.23341,62,platform,yes,34038,도남리마을회관
36.44587,127.23284,62,platform,yes,34034,도남리
36.44815,127.23738,62,platform,yes,34087,원봉1리
36.44738,127.24399,62,platform,yes,34089,원봉2리
36.44547,127.2468,62,platform,yes,34090,원봉2리마을회관
36.44812,127.25838,62,platform,yes,34076,영곡2리
36.45172,127.26405,62,platform,yes,34078,영곡리
36.45575,127.26691,62,platform,yes,34073,성덕2리
36.4606374,127.2776489,62,platform,yes,34112,성덕교차로
36.46423,127.28098,62,platform,yes,34010,금남면사무소
36.46863,127.28135,62,platform,yes,34032,용포리
36.4689905,127.2735878,62,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,63,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,63,platform,yes,34033,용포리
36.46472,127.28097,63,platform,yes,34011,금남면사무소
36.4600198,127.2805189,63,platform,yes,34110,대평리원형교차로
36.45638,127.28405,63,platform,yes,34053,발산리
36.44731,127.28557,63,platform,yes,34041,도암리입구
36.4164076,127.2771281,63,platform,yes,34114,봉암리
36.4126903,127.2684388,63,platform,yes,34116,송곡2리
36.4074242,127.2521543,63,platform,yes,34120,성강리입구
36.41255,127.25409,63,platform,yes,34070,성강리마을회관
36.42239,127.25092,63,platform,yes,34069,성강리
36.4223668,127.2507526,63,platform,yes,34118,성강리
36.41316,127.25331,63,platform,yes,34071,성강리마을회관
36.4073699,127.2520597,63,platform,yes,34121,성강리입구
36.4126093,127.2685171,63,platform,yes,34117,송곡2리
36.4164799,127.2772171,63,platform,yes,34115,봉암리
36.44691,127.28575,63,platform,yes,34039,도암리입구
36.45648,127.28418,63,platform,yes,34054,발산리
36.4600021,127.2807254,63,platform,yes,34111,대평리원형교차로
36.46423,127.28098,63,platform,yes,34010,금남면사무소
36.46863,127.28135,63,platform,yes,34032,용포리
36.4689905,127.2735878,63,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,64,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,64,platform,yes,34033,용포리
36.46472,127.28097,64,platform,yes,34011,금남면사무소
36.4600198,127.2805189,64,platform,yes,34110,대평리원형교차로
36.45638,127.28405,64,platform,yes,34053,발산리
36.44731,127.28557,64,platform,yes,34041,도암리입구
36.44355,127.28742,64,platform,yes,34005,감성초등학교
36.440161,127.288359,64,platform,yes,34122,감성리
36.43892,127.29418,64,platform,yes,34074,송림사입구
36.44147,127.3008,64,platform,yes,34096,축산리마을회관
36.43975,127.30656,64,platform,yes,34094,축산리
36.4421,127.31367,64,platform,yes,34015,금천1리
36.4421,127.3155,64,platform,yes,34017,금천1리마을회관
36.43823,127.31981,64,platform,yes,34018,금천2리마을회관
36.4383112,127.3199267,64,platform,yes,34119,금천2리마을회관
36.44226,127.3156,64,platform,yes,34016,금천1리마을회관
36.44227,127.31377,64,platform,yes,34014,금천1리
36.43995,127.30652,64,platform,yes,34093,축산리
36.44161,127.30045,64,platform,yes,34095,축산리마을회관
36.43899,127.29402,64,platform,yes,34075,송림사입구
36.440359,127.2883289,64,platform,yes,34002,감성리
36.44337,127.28774,64,platform,yes,34003,감성초등학교
36.44691,127.28575,64,platform,yes,34039,도암리입구
36.45648,127.28418,64,platform,yes,34054,발산리
36.4600021,127.2807254,64,platform,yes,34111,대평리원형교차로
36.46423,127.28098,64,platform,yes,34010,금남면사무소
36.46863,127.28135,64,platform,yes,34032,용포리
36.4689905,127.2735878,64,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,65,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,65,platform,yes,34033,용포리
36.46472,127.28097,65,platform,yes,34011,금남면사무소
36.4600198,127.2805189,65,platform,yes,34110,대평리원형교차로
36.45638,127.28405,65,platform,yes,34053,발산리
36.44731,127.28557,65,platform,yes,34041,도암리입구
36.4457,127.27562,65,platform,yes,34040,도암리
36.44374,127.27825,65,platform,yes,34042,도암리마을회관
36.42736,127.29114,65,platform,yes,34043,두만2리
36.42736,127.29114,65,platform,yes,34043,두만2리
36.44691,127.28575,65,platform,yes,34039,도암리입구
36.45648,127.28418,65,platform,yes,34054,발산리
36.4600021,127.2807254,65,platform,yes,34111,대평리원형교차로
36.46423,127.28098,65,platform,yes,34010,금남면사무소
36.46863,127.28135,65,platform,yes,34032,용포리
36.4689905,127.2735878,65,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,66,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,66,platform,yes,34033,용포리
36.47133,127.28601,66,platform,yes,51003,금남초등학교
36.47344,127.28809,66,platform,yes,51018,신촌리
36.47625,127.29646,66,platform,yes,51051,호탄리
36.47755,127.29868,66,platform,yes,34019,호탄리(안터)
36.47855,127.30451,66,platform,yes,51029,장재리
36.47968,127.30823,66,platform,yes,51027,장재1리
36.47998,127.31251,66,platform,yes,51031,장재리(태련암입구)
36.48083,127.31665,66,platform,yes,51006,장재리(길재고개)
36.4745,127.3184,66,platform,yes,34101,황용2리
36.4704,127.31377,66,platform,yes,34021,남곡리마을회관
36.47452,127.31857,66,platform,yes,34100,황용2리
36.47964,127.32127,66,platform,yes,34097,황용리(황용1교)
36.48012,127.32997,66,platform,yes,34105,황용리삼성복지회관
36.47403,127.33406,66,platform,yes,34099,황용사
36.46787,127.33543,66,platform,yes,34080,영대리
36.45845,127.33336,66,platform,yes,34079,영대1리마을회관
36.46182,127.34222,66,platform,yes,34026,달전리(한울농장)
36.45978,127.34699,66,platform,yes,34023,달전리
36.462221,127.349332,66,platform,yes,34027,달전리마을회관
36.46223,127.34918,66,platform,yes,34024,달전리마을회관
36.45984,127.34676,66,platform,yes,34022,달전리
36.4617,127.34258,66,platform,yes,34025,달전리(한울농장)
36.4678,127.33567,66,platform,yes,34081,영대리
36.47385,127.3342,66,platform,yes,34098,황용사
36.48021,127.32967,66,platform,yes,34106,황용리삼성복지회관
36.4797727,127.3214339,66,platform,yes,34108,황용리(황용1교)
36.4745,127.3184,66,platform,yes,34101,황용2리
36.4704,127.31377,66,platform,yes,34021,남곡리마을회관
36.47452,127.31857,66,platform,yes,34100,황용2리
36.48096,127.31679,66,platform,yes,51005,장재리(길재고개)
36.48011,127.31254,66,platform,yes,51030,장재리(태련암입구)
36.4798017,127.3081126,66,platform,yes,57026,장재1리
36.4787,127.30443,66,platform,yes,51028,장재리
36.47765,127.29841,66,platform,yes,51004,호탄리(안터)
36.47643,127.29645,66,platform,yes,51050,호탄리
36.47375,127.28835,66,platform,yes,51019,신촌리
36.47197,127.28629,66,platform,yes,51020,금남초등학교
36.46863,127.28135,66,platform,yes,34032,용포리
36.4689905,127.2735878,66,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,661,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,661,platform,yes,34033,용포리
36.47133,127.28601,661,platform,yes,51003,금남초등학교
36.47344,127.28809,661,platform,yes,51018,신촌리
36.47625,127.29646,661,platform,yes,51051,호탄리
36.47755,127.29868,661,platform,yes,34019,호탄리(안터)
36.47855,127.30451,661,platform,yes,51029,장재리
36.47968,127.30823,661,platform,yes,51027,장재1리
36.47998,127.31251,661,platform,yes,51031,장재리(태련암입구)
36.48083,127.31665,661,platform,yes,51006,장재리(길재고개)
36.4745,127.3184,661,platform,yes,34101,황용2리
36.4704,127.31377,661,platform,yes,34021,남곡리마을회관
36.47452,127.31857,661,platform,yes,34100,황용2리
36.47964,127.32127,661,platform,yes,34097,황용리(황용1교)
36.48012,127.32997,661,platform,yes,34105,황용리삼성복지회관
36.47403,127.33406,661,platform,yes,34099,황용사
36.46787,127.33543,661,platform,yes,34080,영대리
36.45845,127.33336,661,platform,yes,34079,영대1리마을회관
36.46182,127.34222,661,platform,yes,34026,달전리(한울농장)
36.45978,127.34699,661,platform,yes,34023,달전리
36.462221,127.349332,661,platform,yes,34027,달전리마을회관
36.45954,127.35183,661,platform,yes,34048,망골
36.45706,127.36208,661,platform,yes,,둔곡동새마을회관
36.45382,127.36172,661,platform,yes,,둔곡동
36.45072,127.36265,661,platform,yes,,구룡2통보건소
36.44708,127.36545,661,platform,yes,,구룡2통
36.44605,127.36842,661,platform,yes,,구룡
36.43997,127.38196,661,platform,yes,61009,구즉초등학교
36.44109,127.3857,661,platform,yes,,구즉동주민센터입구
36.4376,127.38602,661,platform,yes,,송강마을아파트
36.4376,127.38602,661,platform,yes,,송강마을아파트
36.44612,127.36868,661,platform,yes,,구룡
36.44728,127.36536,661,platform,yes,,구룡2통
36.45082,127.36266,661,platform,yes,,구룡2통보건소
36.45383,127.36183,661,platform,yes,,둔곡동
36.45722,127.36216,661,platform,yes,,둔곡동새마을회관
36.45971,127.35184,661,platform,yes,34047,망골
36.46223,127.34918,661,platform,yes,34024,달전리마을회관
36.45984,127.34676,661,platform,yes,34022,달전리
36.4617,127.34258,661,platform,yes,34025,달전리(한울농장)
36.45845,127.33336,661,platform,yes,34079,영대1리마을회관
36.4678,127.33567,661,platform,yes,34081,영대리
36.47385,127.3342,661,platform,yes,34098,황용사
36.48021,127.32967,661,platform,yes,34106,황용리삼성복지회관
36.4797727,127.3214339,661,platform,yes,34108,황용리(황용1교)
36.4745,127.3184,661,platform,yes,34101,황용2리
36.4704,127.31377,661,platform,yes,34021,남곡리마을회관
36.47452,127.31857,661,platform,yes,34100,황용2리
36.48096,127.31679,661,platform,yes,51005,장재리(길재고개)
36.48011,127.31254,661,platform,yes,51030,장재리(태련암입구)
36.4798017,127.3081126,661,platform,yes,57026,장재1리
36.4787,127.30443,661,platform,yes,51028,장재리
36.47765,127.29841,661,platform,yes,51004,호탄리(안터)
36.47643,127.29645,661,platform,yes,51050,호탄리
36.47375,127.28835,661,platform,yes,51019,신촌리
36.47197,127.28629,661,platform,yes,51020,금남초등학교
36.46863,127.28135,661,platform,yes,34032,용포리
36.4689905,127.2735878,661,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,67,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,67,platform,yes,34033,용포리
36.47133,127.28601,67,platform,yes,51003,금남초등학교
36.47344,127.28809,67,platform,yes,51018,신촌리
36.47625,127.29646,67,platform,yes,51051,호탄리
36.47755,127.29868,67,platform,yes,34019,호탄리(안터)
36.47855,127.30451,67,platform,yes,51029,장재리
36.47968,127.30823,67,platform,yes,51027,장재1리
36.47998,127.31251,67,platform,yes,51031,장재리(태련암입구)
36.48083,127.31665,67,platform,yes,51006,장재리(길재고개)
36.48109,127.3239,67,platform,yes,34104,황용리
36.48155,127.32545,67,platform,yes,34102,황용교
36.4866,127.3216,67,platform,yes,34065,석교리마을회관
36.489,127.32313,67,platform,yes,34012,금석초등학교
36.49257,127.32378,67,platform,yes,34067,석교리
36.4985,127.32806,67,platform,yes,34058,집현리입구
36.4980265,127.3376653,67,platform,yes,34055,집현리
36.49752,127.34413,67,platform,yes,34059,부용1리
36.5125,127.35861,67,platform,yes,34062,부용2리
36.51229,127.35845,67,platform,yes,34061,부용2리
36.49779,127.34486,67,platform,yes,34060,부용1리
36.4983874,127.3378879,67,platform,yes,34056,집현리
36.49863,127.32799,67,platform,yes,34057,집현리입구
36.49255,127.32365,67,platform,yes,34066,석교리
36.48902,127.32299,67,platform,yes,34013,금석초등학교
36.48666,127.32141,67,platform,yes,34064,석교리마을회관
36.48164,127.32523,67,platform,yes,34103,황용교
36.4811891,127.3238721,67,platform,yes,34124,황용리
36.48096,127.31679,67,platform,yes,51005,장재리(길재고개)
36.48011,127.31254,67,platform,yes,51030,장재리(태련암입구)
36.4798017,127.3081126,67,platform,yes,57026,장재1리
36.4787,127.30443,67,platform,yes,51028,장재리
36.47765,127.29841,67,platform,yes,51004,호탄리(안터)
36.47643,127.29645,67,platform,yes,51050,호탄리
36.47375,127.28835,67,platform,yes,51019,신촌리
36.47197,127.28629,67,platform,yes,51020,금남초등학교
36.46863,127.28135,67,platform,yes,34032,용포리
36.4689905,127.2735878,67,platform,yes,51052,세종고속시외버스터미널
36.46881,127.2735046,69,platform,yes,51053,세종고속시외버스터미널
36.46842,127.2813,69,platform,yes,34033,용포리
36.47133,127.28601,69,platform,yes,51003,금남초등학교
36.47344,127.28809,69,platform,yes,51018,신촌리
36.47625,127.29646,69,platform,yes,51051,호탄리
36.47755,127.29868,69,platform,yes,34019,호탄리(안터)
36.47855,127.30451,69,platform,yes,51029,장재리
36.47968,127.30823,69,platform,yes,51027,장재1리
36.47998,127.31251,69,platform,yes,51031,장재리(태련암입구)
36.48083,127.31665,69,platform,yes,51006,장재리(길재고개)
36.47964,127.32127,69,platform,yes,34097,황용리(황용1교)
36.48012,127.32997,69,platform,yes,34105,황용리삼성복지회관
36.47949,127.33524,69,platform,yes,34092,초정약수터
36.47818,127.34409,69,platform,yes,34029,대박리(광덕사)
36.47707,127.3494,69,platform,yes,34028,대박리
36.4770044,127.3519196,69,platform,yes,34123,박산리(작약골)
36.47721,127.3546,69,platform,yes,34052,박산리
36.47503,127.36245,69,platform,yes,34050,박산고개
36.47508,127.36701,69,platform,yes,61027,신동1통
36.47515,127.36999,69,platform,yes,61019,신동
36.47456,127.37276,69,platform,yes,61025,신동2통
36.47465,127.3728,69,platform,yes,61024,신동2통
36.4752476,127.3699229,69,platform,yes,61020,신동
36.47515,127.3671,69,platform,yes,61026,신동1통
36.47516,127.36239,69,platform,yes,34006,박산고개
36.4773,127.35433,69,platform,yes,34051,박산리
36.47709,127.35183,69,platform,yes,34049,박산리(작약골)
36.47716,127.34951,69,platform,yes,34030,대박리
36.47829,127.34445,69,platform,yes,34031,대박리(광덕사)
36.47936,127.3358,69,platform,yes,34091,초정약수터
36.48021,127.32967,69,platform,yes,34106,황용리삼성복지회관
