위도,경도,업종명,업소명,addr:full,소재지(지번),데이터기준일자
33.2904213,126.322602,휴게음식점,걸리버스넥,제주특별자치도 서귀포시 안덕면 중산간서로 1878,제주특별자치도 서귀포시 안덕면 서광리 725번지 ,2018-02-23
33.2567149,126.5714318,휴게음식점,라르고커피숍,제주특별자치도 서귀포시 동홍남로 30 (동홍동),제주특별자치도 서귀포시 동홍동 114번지 3호 ,2018-02-23
33.2413649,126.4245153,휴게음식점,던킨도너츠제주컨벤션점,제주특별자치도 서귀포시 중문관광로 224 (중문동),제주특별자치도 서귀포시 중문동 2700번지 ,2018-02-23
33.2522055,126.6231188,휴게음식점,쇠소깍휴게소,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),제주특별자치도 서귀포시 하효동 995번지 ,2018-02-23
33.2213619,126.2523642,휴게음식점,GS25제주대정점,제주특별자치도 서귀포시 대정읍 하모중앙로 75,제주특별자치도 서귀포시 대정읍 하모리 931번지 4호 ,2018-02-23
33.2487995,126.5083874,휴게음식점,GS25서귀터미널점,제주특별자치도 서귀포시 일주동로 9213 (법환동),제주특별자치도 서귀포시 법환동 843번지 ,2018-02-23
33.2341791,126.5136523,휴게음식점,좀녀숨비소리,제주특별자치도 서귀포시 최영로 10 (법환동),제주특별자치도 서귀포시 법환동 169번지 1호 ,2018-02-23
33.2434045,126.5598021,휴게음식점,쥬씨천지연점,제주특별자치도 서귀포시 남성중로 2-3 (서홍동),제주특별자치도 서귀포시 서홍동 678번지 ,2018-02-23
33.2604879,126.5600101,휴게음식점,조리제안핫델리,제주특별자치도 서귀포시 중앙로 180 (동홍동),제주특별자치도 서귀포시 동홍동 1558번지 ,2018-02-23
33.2801687,126.7201902,휴게음식점,선다방,제주특별자치도 서귀포시 남원읍 태위로689번길 8,제주특별자치도 서귀포시 남원읍 남원리 203번지 7호 ,2018-02-23
33.2604879,126.5600101,휴게음식점,KFC 서귀포HP,제주특별자치도 서귀포시 중앙로 180 (동홍동),제주특별자치도 서귀포시 동홍동 1558번지 (1층) ,2018-02-23
33.2492052,126.5663352,휴게음식점,고려다방,제주특별자치도 서귀포시 중앙로42번길 44 (서귀동),제주특별자치도 서귀포시 서귀동 256번지 30호 ,2018-02-23
33.2526756,126.5594043,휴게음식점,제주한라찐빵,제주특별자치도 서귀포시 일주동로 8697 (서귀동),제주특별자치도 서귀포시 서귀동 301번지 3호 ,2018-02-23
33.2413649,126.4245153,휴게음식점,전복나라,제주특별자치도 서귀포시 중문관광로 224 (중문동),제주특별자치도 서귀포시 중문동 2700번지 ,2018-02-23
33.273358,126.6542951,휴게음식점,이쁜이김밥,제주특별자치도 서귀포시 남원읍 태위로 60,제주특별자치도 서귀포시 남원읍 위미리 3111번지 ,2018-02-23
33.2442247,126.5821443,휴게음식점,검은여닭도가니,제주특별자치도 서귀포시 검은여로 4 (토평동),제주특별자치도 서귀포시 토평동 472번지 ,2018-02-23
33.2526399,126.5616863,휴게음식점,던킨도너츠제주서귀포점,제주특별자치도 서귀포시 중앙로 88 (서귀동),제주특별자치도 서귀포시 서귀동 284번지 9호 ,2018-02-23
33.2536625,126.5592132,휴게음식점,운송,제주특별자치도 서귀포시 홍중로 8 (서홍동),제주특별자치도 서귀포시 서홍동 440번지 14호 ,2018-02-23
33.2599437,126.5563939,휴게음식점,해신분식,제주특별자치도 서귀포시 흙담솔로 27-1 (서홍동),제주특별자치도 서귀포시 서홍동 330번지 2호 ,2018-02-23
33.2790966,126.7193965,휴게음식점,항아리반찬가게,제주특별자치도 서귀포시 남원읍 태위로682번길 2,제주특별자치도 서귀포시 남원읍 남원리 107번지 2호 ,2018-02-23
33.2518512,126.422666,휴게음식점,씨유제주중문길점,제주특별자치도 서귀포시 천제연로 168 1층 (중문동),제주특별자치도 서귀포시 중문동 2115번지 4호 1층 ,2018-02-23
33.3601625,126.72564,휴게음식점,모꼬지,제주특별자치도 서귀포시 남원읍 원님로399번길 319,제주특별자치도 서귀포시 남원읍 신흥리 산 30번지 ,2018-02-23
33.2523991,126.4255663,휴게음식점,빈스와플,제주특별자치도 서귀포시 중문상로 43 (중문동),제주특별자치도 서귀포시 중문동 2059번지 2호 ,2018-02-23
33.2504823,126.5612967,휴게음식점,마녀닭강정&치킨,제주특별자치도 서귀포시 중앙로 65 (서귀동),제주특별자치도 서귀포시 서귀동 296번지 13호 ,2018-02-23
33.2464563,126.335392,휴게음식점,씨유제주화순점,제주특별자치도 서귀포시 안덕면 화순로 103,제주특별자치도 서귀포시 안덕면 화순리 1073번지 6호 ,2018-02-23
33.2467141,126.3354622,휴게음식점,나누리김밥천국,제주특별자치도 서귀포시 안덕면 화순로 104-1,제주특별자치도 서귀포시 안덕면 화순리 1074번지 7호 ,2018-02-23
33.2135659,126.2929992,휴게음식점,오젠,제주특별자치도 서귀포시 대정읍 송악관광로177번길 253,제주특별자치도 서귀포시 대정읍 상모리 6번지 6호 ,2018-02-23
33.2544185,126.5600314,휴게음식점,콩,제주특별자치도 서귀포시 솜반천로 8 (서홍동),제주특별자치도 서귀포시 서홍동 397번지 96호 ,2018-02-23
33.2363359,126.364322,휴게음식점,브런치피자,제주특별자치도 서귀포시 안덕면 대평로 27,제주특별자치도 서귀포시 안덕면 창천리 844번지 21호 ,2018-02-23
33.2496078,126.5666859,휴게음식점,씨유 서귀포동문점,제주특별자치도 서귀포시 중동로48번길 11 (서귀동),제주특별자치도 서귀포시 서귀동 255번지 4호 ,2018-02-23
33.2236432,126.2525194,휴게음식점,신장미다방,제주특별자치도 서귀포시 대정읍 하모중앙로 51,제주특별자치도 서귀포시 대정읍 하모리 873번지 1호 2층 ,2018-02-23
33.4627163,126.9359748,휴게음식점,던킨도너츠성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 284-11,제주특별자치도 서귀포시 성산읍 성산리 113번지 1호 ,2018-02-23
33.4482777,126.9148725,휴게음식점,승혜분식,제주특별자치도 서귀포시 성산읍 고성오조로 51,제주특별자치도 서귀포시 성산읍 고성리 1119번지 2호 ,2018-02-23
33.2510796,126.4127629,휴게음식점,GS25중문단지점,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동),제주특별자치도 서귀포시 색달동 2864번지 2호 외9필지 ,2018-02-23
33.3535346,126.7718183,휴게음식점,레이크, ,제주특별자치도 서귀포시 표선면 가시리 1059번지 5호 샤인빌골프장내 ,2018-02-23
33.2545552,126.5757341,휴게음식점,커피볶는집브엘세바,제주특별자치도 서귀포시 일주동로 8541 (동홍동),제주특별자치도 서귀포시 동홍동 135번지 4호 2층 ,2018-02-23
33.2202515,126.2518778,휴게음식점,씨유제주대정하모리점,제주특별자치도 서귀포시 대정읍 최남단해안로 2,제주특별자치도 서귀포시 대정읍 하모리 938번지 2호 ,2018-02-23
33.2496778,126.4113633,휴게음식점,던킨제주중문점,제주특별자치도 서귀포시 중문관광로72번길 29-9 (색달동),제주특별자치도 서귀포시 색달동 2822번지 2호 외2필지 ,2018-02-23
33.2474572,126.551644,휴게음식점,세계조가비박물관커피숍,제주특별자치도 서귀포시 태평로 284 (서홍동),제주특별자치도 서귀포시 서홍동 557번지 1호 ,2018-02-23
33.258634,126.5596102,휴게음식점,씨유서홍대로점,제주특별자치도 서귀포시 중앙로 159-1 (서홍동),제주특별자치도 서귀포시 서홍동 312번지 6호 ,2018-02-23
33.2516541,126.4277461,휴게음식점,세븐일레븐서귀포중문점,제주특별자치도 서귀포시 천제연로 215 (중문동),제주특별자치도 서귀포시 중문동 1965번지 9호 외1필지 세븐일레븐내 ,2018-02-23
33.2409117,126.3327752,휴게음식점,조이풀,제주특별자치도 서귀포시 안덕면 화순해안로 66-14,제주특별자치도 서귀포시 안덕면 화순리 851번지 ,2018-02-23
33.2891738,126.322306,휴게음식점,지에스25안덕서광점,제주특별자치도 서귀포시 안덕면 중산간서로 1882,제주특별자치도 서귀포시 안덕면 서광리 716번지 1호 ,2018-02-23
33.2215013,126.2534941,휴게음식점,바리스타손설웅,제주특별자치도 서귀포시 대정읍 하모상가로 42-1,제주특별자치도 서귀포시 대정읍 하모리 919번지 3호 ,2018-02-23
33.2352678,126.3134471,휴게음식점,치치퐁,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-62,제주특별자치도 서귀포시 안덕면 사계리 171번지 4호 ,2018-02-23
33.245277,126.5594023,휴게음식점,자연과함께하는행복한쉼터, ,제주특별자치도 서귀포시 서귀동 798번지 1호 ,2018-02-23
33.2503412,126.5725264,휴게음식점,난타5000동홍점,제주특별자치도 서귀포시 태평로512번길 4 (동홍동),제주특별자치도 서귀포시 동홍동 357번지 1호 ,2018-02-23
33.2371582,126.3880769,휴게음식점,댕규리네감귤해수족욕카페,제주특별자치도 서귀포시 논짓물로 13 (하예동),제주특별자치도 서귀포시 하예동 580번지 ,2018-02-23
33.248556,126.5628176,휴게음식점,GS25서귀중앙점,제주특별자치도 서귀포시 중앙로42번길 9 (서귀동),제주특별자치도 서귀포시 서귀동 292번지 17호 ,2018-02-23
33.2536568,126.5607446,휴게음식점,씨유서귀포예일점,제주특별자치도 서귀포시 중앙로101번길 1 (서홍동),제주특별자치도 서귀포시 서홍동 441번지 1호 ,2018-02-23
33.2476176,126.5628319,휴게음식점,앨리스,제주특별자치도 서귀포시 중정로 60 (서귀동),제주특별자치도 서귀포시 서귀동 423번지 4호 (2층) ,2018-02-23
33.463575,126.9335051,휴게음식점,GS25성산중앙점,제주특별자치도 서귀포시 성산읍 성산중앙로 43-1,제주특별자치도 서귀포시 성산읍 성산리 181번지 17호 ,2018-02-23
33.4625183,126.9348627,휴게음식점,커피잇수다,제주특별자치도 서귀포시 성산읍 일출로 280,제주특별자치도 서귀포시 성산읍 성산리 127번지 3호 ,2018-02-23
33.2486533,126.5624147,휴게음식점,한스델리서귀포점,제주특별자치도 서귀포시 중앙로42번길 7 (서귀동),제주특별자치도 서귀포시 서귀동 292번지 5호 전화국내 ,2018-02-23
33.2457655,126.4493336,휴게음식점,약천사휴게소,제주특별자치도 서귀포시 이어도로 293-20 (하원동),제주특별자치도 서귀포시 하원동 1695번지 2호 ,2018-02-23
33.2535777,126.5617052,휴게음식점,베스킨라빈스,제주특별자치도 서귀포시 일주동로 8674-1 (동홍동),제주특별자치도 서귀포시 동홍동 1546번지 10호 ,2018-02-23
33.3992006,126.7852521,휴게음식점,이디야커피성읍점,제주특별자치도 서귀포시 표선면 번영로 2644,제주특별자치도 서귀포시 표선면 성읍리 2381번지 ,2018-02-23
33.1165839,126.2661685,휴게음식점,철가방을든해녀투,제주특별자치도 서귀포시 대정읍 마라로 85,제주특별자치도 서귀포시 대정읍 가파리 732번지 ,2018-02-23
33.325009,126.8324787,휴게음식점,한라산백록다방,제주특별자치도 서귀포시 표선면 표선동서로 236,제주특별자치도 서귀포시 표선면 표선리 633번지 2호 ,2018-02-23
33.2364205,126.3129475,휴게음식점,레이지,제주특별자치도 서귀포시 안덕면 산방로 208,제주특별자치도 서귀포시 안덕면 사계리 177번지 5호 ,2018-02-23
33.3245683,126.6627718,휴게음식점,스프링데일 카페테리아,제주특별자치도 서귀포시 남원읍 서성로 459,제주특별자치도 서귀포시 남원읍 위미리 4625번지 ,2018-02-23
33.3245683,126.6627718,휴게음식점,스프링데일통나무집,제주특별자치도 서귀포시 남원읍 서성로 459,제주특별자치도 서귀포시 남원읍 위미리 4625번지 외26필지 C동 ,2018-02-23
33.2213981,126.2509025,휴게음식점,기원다방,제주특별자치도 서귀포시 대정읍 하모상가로 18-1,제주특별자치도 서귀포시 대정읍 하모리 1029번지 10호 ,2018-02-23
33.2527271,126.557077,휴게음식점,하늘정원,제주특별자치도 서귀포시 일주동로 8718 (서홍동),제주특별자치도 서귀포시 서홍동 445번지 11호 ,2018-02-23
33.2518048,126.4257669,휴게음식점,씨유제주중문점,제주특별자치도 서귀포시 중문상로 38 (중문동),제주특별자치도 서귀포시 중문동 2021번지 1호 훼미리마트내 ,2018-02-23
33.2572672,126.5246216,휴게음식점,GS25서귀호근,제주특별자치도 서귀포시 호근서호로 153 (호근동),제주특별자치도 서귀포시 호근동 1840번지 1호 ,2018-02-23
33.3726822,126.7971235,휴게음식점,성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650,제주특별자치도 서귀포시 표선면 성읍리 2045번지 1호 ,2018-02-23
33.2400105,126.5628083,휴게음식점,씨유서귀포부두점,제주특별자치도 서귀포시 칠십리로 61 (서귀동),제주특별자치도 서귀포시 서귀동 673번지 ,2018-02-23
33.2483228,126.5662788,휴게음식점,정원다방,제주특별자치도 서귀포시 태평로431번길 32 (서귀동),제주특별자치도 서귀포시 서귀동 204번지 2호 ,2018-02-23
33.2361844,126.4786868,휴게음식점,씨유강정마을점,제주특별자치도 서귀포시 이어도로 579 (강정동),제주특별자치도 서귀포시 강정동 4405번지 ,2018-02-23
33.3265182,126.8331331,휴게음식점,춘자싸롱멸치국수,제주특별자치도 서귀포시 표선면 표선동서로 255,제주특별자치도 서귀포시 표선면 표선리 598번지 3호 ,2018-02-23
33.2570541,126.5762569,휴게음식점,빨강공주,제주특별자치도 서귀포시 동홍남로 73 (동홍동),제주특별자치도 서귀포시 동홍동 104번지 9호 ,2018-02-23
33.2729636,126.7014772,휴게음식점,금호커피전문점,제주특별자치도 서귀포시 남원읍 태위로 522-12,제주특별자치도 서귀포시 남원읍 남원리 2390번지 ,2018-02-23
33.2277774,126.3033549,휴게음식점,스테이위드커피,제주특별자치도 서귀포시 안덕면 형제해안로 32,제주특별자치도 서귀포시 안덕면 사계리 2147번지 2호 ,2018-02-23
33.449765,126.9147281,휴게음식점,커피후,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,제주특별자치도 서귀포시 성산읍 고성리 1132번지 8호 ,2018-02-23
33.4380663,126.9212263,휴게음식점,커피방듸,제주특별자치도 서귀포시 성산읍 섭지코지로 48,  ,2018-02-23
33.2077281,126.291151,휴게음식점,씨유 제주송악산점,제주특별자치도 서귀포시 대정읍 형제해안로 306,제주특별자치도 서귀포시 대정읍 상모리 130번지 ,2018-02-23
33.2550803,126.5723055,휴게음식점,GS25서귀동홍점,제주특별자치도 서귀포시 동홍중앙로 50 1층 (동홍동),제주특별자치도 서귀포시 동홍동 499번지 13호 ,2018-02-23
33.2526607,126.4146465,휴게음식점,더블룸,제주특별자치도 서귀포시 중문관광로 93 (색달동),제주특별자치도 서귀포시 색달동 2484번지 1호 외1필지 ,2018-02-23
33.2896606,126.3148155,휴게음식점,서광휴게소,제주특별자치도 서귀포시 안덕면 중산간서로 1957,제주특별자치도 서귀포시 안덕면 서광리 956번지 4호 ,2018-02-23
33.2462792,126.5631092,휴게음식점,설매다방,제주특별자치도 서귀포시 태평로439번길 39 (서귀동),제주특별자치도 서귀포시 서귀동 498번지 ,2018-02-23
33.2415408,126.5367032,휴게음식점,60빈스,제주특별자치도 서귀포시 태평로120번길 29-2 (호근동),제주특별자치도 서귀포시 호근동 404번지 2호 ,2018-02-23
33.2449894,126.57324,휴게음식점,하루방휴게소,제주특별자치도 서귀포시 칠십리로214번길 36 (동홍동),제주특별자치도 서귀포시 동홍동 280번지 3호 ,2018-02-23
33.2791363,126.7184405,휴게음식점,씨유남제주점,제주특별자치도 서귀포시 남원읍 태위로 673,제주특별자치도 서귀포시 남원읍 남원리 105번지 외1필지 ,2018-02-23
33.416346,126.889907,휴게음식점,씨유성산신산점,제주특별자치도 서귀포시 성산읍 일주동로 5115,제주특별자치도 서귀포시 성산읍 신산리 1041번지 4호 2층 ,2018-02-23
33.2413649,126.4245153,휴게음식점,세븐일레븐ICC점,제주특별자치도 서귀포시 중문관광로 224 (중문동),제주특별자치도 서귀포시 중문동 2700번지 외1필지 ,2018-02-23
33.227689,126.2530064,휴게음식점,세븐일레븐대정주공점,제주특별자치도 서귀포시 대정읍 하모중앙로 5,제주특별자치도 서귀포시 대정읍 하모리 1394번지 5호 ,2018-02-23
33.3256492,126.8342123,휴게음식점,씨앤아이,제주특별자치도 서귀포시 표선면 표선중앙로 96,제주특별자치도 서귀포시 표선면 표선리 634번지 1호 ,2018-02-23
33.2521803,126.5610081,휴게음식점,씨유서귀포광장점,제주특별자치도 서귀포시 중앙로 85 (서귀동),제주특별자치도 서귀포시 서귀동 299번지 2호 ,2018-02-23
33.2634478,126.6177577,휴게음식점,착한만두앤고로케2호점,제주특별자치도 서귀포시 하신상로 30 (하효동),제주특별자치도 서귀포시 하효동 142번지 4호 ,2018-02-23
33.2476816,126.5687701,휴게음식점,씨유서귀포정방점,제주특별자치도 서귀포시 태평로 463 (서귀동),제주특별자치도 서귀포시 서귀동 221번지 12호 ,2018-02-23
33.3267724,126.8366934,휴게음식점,롯데리아제주표선해변점,제주특별자치도 서귀포시 표선면 표선백사로 127 1층,제주특별자치도 서귀포시 표선면 표선리 879번지 ,2018-02-23
33.2664162,126.6428296,휴게음식점,숑,제주특별자치도 서귀포시 남원읍 공천포로 91,제주특별자치도 서귀포시 남원읍 신례리 27번지 6호 ,2018-02-23
33.2749594,126.6687976,휴게음식점,씨유제주위미점,제주특별자치도 서귀포시 남원읍 태위로 200,제주특별자치도 서귀포시 남원읍 위미리 1664번지 7호 ,2018-02-23
33.326023,126.8325393,휴게음식점,유성다방,제주특별자치도 서귀포시 표선면 표선중앙로80번길 1,제주특별자치도 서귀포시 표선면 표선리 697번지 1호 외2필지 2층 ,2018-02-23
33.2564229,126.572317,휴게음식점,띠아모동홍점,제주특별자치도 서귀포시 동홍중앙로 64 (동홍동),제주특별자치도 서귀포시 동홍동 437번지 1호 ,2018-02-23
33.2825685,126.2875448,휴게음식점,노리 매,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,제주특별자치도 서귀포시 대정읍 구억리 654번지 1호 ,2018-02-23
33.2670104,126.5838207,휴게음식점,모닝분식,제주특별자치도 서귀포시 중산간동로 7791 (토평동),제주특별자치도 서귀포시 토평동 2271번지 2호 ,2018-02-23
33.3250933,126.8430288,휴게음식점,씨유제주당케점,제주특별자치도 서귀포시 표선면 민속해안로 587,제주특별자치도 서귀포시 표선면 표선리 40번지 34호 ,2018-02-23
33.2433149,126.5660912,휴게음식점,아름문구,제주특별자치도 서귀포시 천지연로8번길 20 (서귀동),  ,2018-02-23
33.2503593,126.5114684,휴게음식점,시끌벅적분식,제주특별자치도 서귀포시 김정문화로 66 (법환동),제주특별자치도 서귀포시 법환동 749번지 ,2018-02-23
33.4621467,126.9364271,휴게음식점,썬플라워,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 114번지 ,2018-02-23
33.2434045,126.5598021,휴게음식점,엔제리너스 천지연폭포점,제주특별자치도 서귀포시 남성중로 2-3 (서홍동),제주특별자치도 서귀포시 서홍동 678번지 ,2018-02-23
33.2276743,126.2517033,휴게음식점,수다,제주특별자치도 서귀포시 대정읍 하모중앙로 6,제주특별자치도 서귀포시 대정읍 하모리 1450번지 상가104호 ,2018-02-23
33.2509458,126.5050459,휴게음식점,씨유서귀포강정점,제주특별자치도 서귀포시 신서귀로97번길 84 (강정동),제주특별자치도 서귀포시 강정동 178번지 1호 ,2018-02-23
33.2777668,126.7132974,휴게음식점,GS25서귀에덴점,제주특별자치도 서귀포시 남원읍 태위로 623,제주특별자치도 서귀포시 남원읍 남원리 1337번지 10호 ,2018-02-23
33.4367676,126.9208724,휴게음식점,커피먹는고냉이,제주특별자치도 서귀포시 성산읍 신양로 103,제주특별자치도 서귀포시 성산읍 고성리 212번지 3호 ,2018-02-23
33.2278135,126.303557,휴게음식점,씨앤블루,제주특별자치도 서귀포시 안덕면 형제해안로 30,제주특별자치도 서귀포시 안덕면 사계리 2147번지 2호 ,2018-02-23
33.2657502,126.5691129,휴게음식점,완댜,제주특별자치도 서귀포시 중산간동로7929번길 2 (동홍동),제주특별자치도 서귀포시 동홍동 1124번지 3호 ,2018-02-23
33.4345727,126.9263432,휴게음식점,빈스앤베리즈제주1호점,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,제주특별자치도 서귀포시 성산읍 고성리 127번지 1호 외2필지 지하1층 ,2018-02-23
33.4345727,126.9263432,휴게음식점,빈스앤베리즈제주2호점,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,제주특별자치도 서귀포시 성산읍 고성리 127번지 1호 외1필지 지하1층 ,2018-02-23
33.4345727,126.9263432,휴게음식점,빈스앤베리즈제주3호점,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,제주특별자치도 서귀포시 성산읍 고성리 127번지 1호 외2필지 2층 ,2018-02-23
33.2508775,126.5617087,휴게음식점,연다방,제주특별자치도 서귀포시 중앙로72번길 4 (서귀동),제주특별자치도 서귀포시 서귀동 290번지 4호 2층 ,2018-02-23
33.467855,126.9239401,휴게음식점,카페코지,제주특별자치도 서귀포시 성산읍 한도로 200,제주특별자치도 서귀포시 성산읍 성산리 363번지 5호 ,2018-02-23
33.2519142,126.5609974,휴게음식점,아이비스PC,제주특별자치도 서귀포시 중앙로 81 (서귀동),제주특별자치도 서귀포시 서귀동 299번지 4호 ,2018-02-23
33.2507993,126.430737,휴게음식점,네오치킨중문점,제주특별자치도 서귀포시 천제연로 242 (중문동),제주특별자치도 서귀포시 중문동 1928번지 외2필지 ,2018-02-23
33.2356687,126.3125597,휴게음식점,풀하우스,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,제주특별자치도 서귀포시 안덕면 사계리 163번지 6호 ,2018-02-23
33.2337896,126.3116142,휴게음식점,효재마트,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9,제주특별자치도 서귀포시 안덕면 사계리 117번지 ,2018-02-23
33.2521271,126.558983,휴게음식점,소요유,제주특별자치도 서귀포시 중앙로89번길 15 (서귀동),제주특별자치도 서귀포시 서귀동 303번지 23호 ,2018-02-23
33.46287,126.9355028,휴게음식점,스타벅스커피성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 284-5,제주특별자치도 서귀포시 성산읍 성산리 109번지 11호 1 2층 ,2018-02-23
33.2795389,126.7196165,휴게음식점,레인보우PC방,제주특별자치도 서귀포시 남원읍 태위로 683,제주특별자치도 서귀포시 남원읍 남원리 100번지 4호 ,2018-02-23
33.274681,126.6947399,휴게음식점,로드삼점칠,제주특별자치도 서귀포시 남원읍 태위로510번길 91-2,제주특별자치도 서귀포시 남원읍 남원리 2419번지 4호 ,2018-02-23
33.240469,126.493008,휴게음식점,씨유서귀법환점,제주특별자치도 서귀포시 이어도로 916 (법환동),제주특별자치도 서귀포시 법환동 1219번지 ,2018-02-23
33.2067454,126.2897673,휴게음식점,세븐일레븐서귀포송악산점,제주특별자치도 서귀포시 대정읍 형제해안로 322-1,제주특별자치도 서귀포시 대정읍 상모리 133번지 8호 ,2018-02-23
33.241328,126.5644681,휴게음식점,J커피숍,제주특별자치도 서귀포시 부두로 44 (서귀동),제주특별자치도 서귀포시 서귀동 776번지 1호 ,2018-02-23
33.246956,126.5634715,휴게음식점,항공모함PC존,제주특별자치도 서귀포시 명동로 14 (서귀동),제주특별자치도 서귀포시 서귀동 418번지 5호 ,2018-02-23
33.2446516,126.5646466,휴게음식점,씨유서귀포송산점,제주특별자치도 서귀포시 태평로 414 (서귀동),제주특별자치도 서귀포시 서귀동 573번지 6호 ,2018-02-23
33.2631427,126.6215467,휴게음식점,씨유서귀포효돈점,제주특별자치도 서귀포시 일주동로 8092 (하효동),제주특별자치도 서귀포시 하효동 303번지 ,2018-02-23
33.2526783,126.4184383,휴게음식점,놀멍쉬멍카페테리아,제주특별자치도 서귀포시 천제연로 132 (중문동),제주특별자치도 서귀포시 중문동 2232번지 ,2018-02-23
33.2835776,126.3008364,휴게음식점,인공위성제주,제주특별자치도 서귀포시 안덕면 서광남로 123,제주특별자치도 서귀포시 안덕면 서광리 2072번지 8호 ,2018-02-23
33.2547004,126.5122178,휴게음식점,씨유혁신도시점,제주특별자치도 서귀포시 신서귀로 66 (서호동),제주특별자치도 서귀포시 서호동 1459번지 6호 ,2018-02-23
33.2624644,126.5958936,휴게음식점,오델로,제주특별자치도 서귀포시 상효로 39 (상효동),제주특별자치도 서귀포시 상효동 754번지 1호 ,2018-02-23
33.3223451,126.8414874,휴게음식점,길먹거리,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40번지 1호 ,2018-02-23
33.2646916,126.5616851,휴게음식점,씨유서귀포동홍점,제주특별자치도 서귀포시 중산간동로 8004 (동홍동),제주특별자치도 서귀포시 동홍동 1682번지 ,2018-02-23
33.1142012,126.2674817,휴게음식점,마라버거,제주특별자치도 서귀포시 대정읍 마라로 113,제주특별자치도 서귀포시 대정읍 가파리 685번지 ,2018-02-23
33.2499302,126.4132655,휴게음식점,초콜릿앤드커피,제주특별자치도 서귀포시 중문관광로110번길 15 (색달동),제주특별자치도 서귀포시 색달동 2864번지 36호 ,2018-02-23
33.2723619,126.676564,휴게음식점,와랑와랑,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,제주특별자치도 서귀포시 남원읍 위미리 875번지 1호 ,2018-02-23
33.3065954,126.2909201,휴게음식점,(주)이니스프리,제주특별자치도 서귀포시 안덕면 신화역사로 435,제주특별자치도 서귀포시 안덕면 서광리 1235번지 1호 ,2018-02-23
33.3249217,126.844452,휴게음식점,세븐일레븐 서귀포 표선 해비치점,제주특별자치도 서귀포시 표선면 민속해안로 576,제주특별자치도 서귀포시 표선면 표선리 40번지 59호 ,2018-02-23
33.4119114,126.8416603,휴게음식점,뉴자연으로,제주특별자치도 서귀포시 성산읍 중산간동로 4217,제주특별자치도 서귀포시 성산읍 삼달리 1079번지 5호 ,2018-02-23
33.2452223,126.5738961,휴게음식점,드롭탑 서귀포갤러리 왈점,제주특별자치도 서귀포시 칠십리로214번길 30 (동홍동),제주특별자치도 서귀포시 동홍동 281번지 2호 ,2018-02-23
33.2375851,126.5126494,휴게음식점,리멤버(Remember),제주특별자치도 서귀포시 이어도로 917-1 (법환동),제주특별자치도 서귀포시 법환동 1219번지 17호 ,2018-02-23
33.2608963,126.5590022,휴게음식점,동네커피,제주특별자치도 서귀포시 중앙로 183 (서홍동),제주특별자치도 서귀포시 서홍동 307번지 3호 ,2018-02-23
33.2537273,126.5614624,휴게음식점,파스구찌 제주오션펠리스점,제주특별자치도 서귀포시 중앙로 14 (서귀동),제주특별자치도 서귀포시 서귀동 494번지 ,2018-02-23
33.1710594,126.2731193,휴게음식점,황금보리,제주특별자치도 서귀포시 대정읍 가파로 233,제주특별자치도 서귀포시 대정읍 가파리 183번지 ,2018-02-23
33.273416,126.6544853,휴게음식점,위미(WEME),제주특별자치도 서귀포시 남원읍 태위로 62-1,제주특별자치도 서귀포시 남원읍 위미리 3112번지 2호 ,2018-02-23
33.2584326,126.4353135,휴게음식점,국수바다본점,제주특별자치도 서귀포시 일주서로 982 (색달동),제주특별자치도 서귀포시 색달동 2130번지 ,2018-02-23
33.2434033,126.5642185,휴게음식점,파시랑,제주특별자치도 서귀포시 솔동산로 15 (서귀동),제주특별자치도 서귀포시 서귀동 624번지 3호 ,2018-02-23
33.2694372,126.6556626,휴게음식점,카페 서연의집,제주특별자치도 서귀포시 남원읍 위미해안로 86,제주특별자치도 서귀포시 남원읍 위미리 2975번지 ,2018-02-23
33.2688319,126.5903553,휴게음식점,올레들영가게,제주특별자치도 서귀포시 토평로50번길 44 (토평동),제주특별자치도 서귀포시 토평동 1220번지 5호 ,2018-02-23
33.2480583,126.5532469,휴게음식점,동백농원특산카페,제주특별자치도 서귀포시 서홍로 2 (서홍동),제주특별자치도 서귀포시 서홍동 530번지 2호 ,2018-02-23
33.2570313,126.5747366,휴게음식점,씨유 서귀포현대점,제주특별자치도 서귀포시 동홍남로 59 (동홍동),제주특별자치도 서귀포시 동홍동 106번지 4호 ,2018-02-23
