위도,경도,업종명,업소명,addr:full,소재지(지번),데이터기준일자,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
33.2213786,126.2525955,일반음식점,영해식당,,제주특별자치도 서귀포시 대정읍 하모리 923번지 4호 ,2018-02-23,,하모상가로,34-2,대정읍,,,
33.2210562,126.2529388,일반음식점,올랭이와물꾸럭,,제주특별자치도 서귀포시 대정읍 하모리 920번지 5호 ,2018-02-23,,신영로,93-5,대정읍,,,
33.4499332,126.9119618,일반음식점,산포식당,,  ,2018-02-23,,서성일로,1134,성산읍,,,
33.4489134,126.9153937,일반음식점,태백관,,제주특별자치도 서귀포시 성산읍 고성리 317번지 9호 ,2018-02-23,,동류암로,49,성산읍,,,
33.2460024,126.5810125,일반음식점,서귀포칼호텔살레,,제주특별자치도 서귀포시 토평동 486번지 3호 ,2018-02-23,,칠십리로,242,토평동,,,
33.2465341,126.5596585,일반음식점,무한정식당,,제주특별자치도 서귀포시 서귀동 817번지 2호 ,2018-02-23,,태평로353번길,4,서귀동,,,
33.2498932,126.5645427,일반음식점,부성집,,제주특별자치도 서귀포시 서귀동 271번지 32호 ,2018-02-23,,중정로91번길,23,서귀동,,,
33.2787568,126.394896,일반음식점,대유랜드휴게실,,제주특별자치도 서귀포시 상예동 144번지 ,2018-02-23,,상예로,381,상예동,,,
33.2469329,126.5629558,일반음식점,모이세해장국중앙점,,제주특별자치도 서귀포시 서귀동 422번지 ,2018-02-23,,명동로,8,서귀동,,,
33.2455761,126.4055533,일반음식점,하얏트리젠시제주오미마켓그릴,,제주특별자치도 서귀포시 색달동 3039번지 1호 ,2018-02-23,,중문관광로72번길,114,색달동,,,
33.2455761,126.4055533,일반음식점,하얏트리젠시제주테라스,,제주특별자치도 서귀포시 색달동 3039번지 1호 ,2018-02-23,,중문관광로72번길,114,색달동,,,
33.2455761,126.4055533,일반음식점,하얏트리젠시제주식당민속촌,,제주특별자치도 서귀포시 색달동 3039번지 1호 ,2018-02-23,,중문관광로72번길,114,색달동,,,
33.4631697,126.9350183,일반음식점,한성식당,,제주특별자치도 서귀포시 성산읍 성산리 202번지 1호 ,2018-02-23,,일출로,287,성산읍,,,
33.4610216,126.9343367,일반음식점,코코마마,,제주특별자치도 서귀포시 성산읍 성산리 140번지 8호 ,2018-02-23,,일출로,258-11,성산읍,,,
33.2515791,126.5609428,일반음식점,세숫대야냉면,,제주특별자치도 서귀포시 서귀동 297번지 3호 ,2018-02-23,,중앙로79번길,3,서귀동,,,
33.2532706,126.5592432,일반음식점,박지영샤브샤브,,제주특별자치도 서귀포시 서홍동 441번지 9호 ,2018-02-23,,홍중로,4,서홍동,,1,
33.2410185,126.5613316,일반음식점,만부식당,,제주특별자치도 서귀포시 서귀동 659번지 1호 ,2018-02-23,,칠십리로,40-6,서귀동,,,
33.2537189,126.4200067,일반음식점,칠돈가직영점,,제주특별자치도 서귀포시 중문동 1493번지 1호 ,2018-02-23,,천제연로,137,중문동,,,
33.2481974,126.5583221,일반음식점,이화삼계탕,,제주특별자치도 서귀포시 서귀동 318번지 2호 ,2018-02-23,,중앙로47번길,31,서귀동,,,
33.2476846,126.559189,일반음식점,삼보식당,,제주특별자치도 서귀포시 서귀동 319번지 8호 ,2018-02-23,,중정로,25,서귀동,,,
33.2490839,126.5686404,일반음식점,청송고기국수,,제주특별자치도 서귀포시 서귀동 251번지 14호 ,2018-02-23,,동홍로,8,서귀동,,,
33.2427871,126.5623917,일반음식점,다비앙꼬,,제주특별자치도 서귀포시 서귀동 648번지 13호 ,2018-02-23,,천지연로,46-1,서귀동,,,
33.24163,126.5649374,일반음식점,탐나네,,제주특별자치도 서귀포시 서귀동 767번지 9호 ,2018-02-23,,부두로,39,서귀동,,,
33.2432869,126.5679629,일반음식점,영빈횟집,,제주특별자치도 서귀포시 서귀동 68번지 6호 ,2018-02-23,,칠십리로,129,서귀동,,,
33.2413732,126.5630768,일반음식점,데루케테호텔구내식당,,제주특별자치도 서귀포시 서귀동 698번지 4호 ,2018-02-23,,천지연로29번길,8,서귀동,,,
33.2255241,126.2535676,일반음식점,낙원식당,,제주특별자치도 서귀포시 대정읍 하모리 1533번지 6호 ,2018-02-23,,하모이삼로51번길,26,대정읍,,,
33.2201305,126.2514737,일반음식점,물꾸럭식당,,제주특별자치도 서귀포시 대정읍 하모리 1051번지 3호 ,2018-02-23,,하모항구로,73-4,대정읍,,,
33.2998655,126.7669969,일반음식점,갯마을식당,,제주특별자치도 서귀포시 남원읍 신흥리 152번지 ,2018-02-23,,태신해안로,235-5,남원읍,,,
33.46017,126.9312556,일반음식점,성산포뚝배기,,제주특별자치도 서귀포시 성산읍 성산리 399번지 12호 ,2018-02-23,,일출로,236,성산읍,,,
33.3528903,126.7708309,일반음식점,명문사거리식당,,제주특별자치도 서귀포시 표선면 가시리 1893번지 1호 ,2018-02-23,,중산간동로,5218,표선면,,,
33.2478885,126.3357726,일반음식점,금모래흑돼지연탄구이,,제주특별자치도 서귀포시 안덕면 화순리 317번지 3호 ,2018-02-23,,화순중앙로,48,안덕면,,,
33.3264263,126.8322772,일반음식점,고향식당,,제주특별자치도 서귀포시 표선면 표선리 699번지 ,2018-02-23,,표선중앙로,76,표선면,,,
33.2484051,126.5631785,일반음식점,그때그집식당,,제주특별자치도 서귀포시 서귀동 274번지 1호 ,2018-02-23,,중정로61번길,6,서귀동,,,
33.2508777,126.5656297,일반음식점,대원반점,,제주특별자치도 서귀포시 서귀동 268번지 18호 ,2018-02-23,,동문동로,26,서귀동,,,
33.2274402,126.4746813,일반음식점,등대횟집,,제주특별자치도 서귀포시 강정동 4965번지 ,2018-02-23,,말질로,292,강정동,,,
33.2514799,126.562421,일반음식점,초연,,제주특별자치도 서귀포시 서귀동 286번지 16호 ,2018-02-23,,중정로91번길,50,서귀동,,,
33.257284,126.5091725,일반음식점,가정식당,,제주특별자치도 서귀포시 강정동 142번지 13호 ,2018-02-23,,신서로122번길,74,강정동,,,
33.2492258,126.567572,일반음식점,메추리식당,,제주특별자치도 서귀포시 서귀동 255번지 1호 ,2018-02-23,,동홍로,5,서귀동,,,
33.2805733,126.7185945,일반음식점,오복식당,,제주특별자치도 서귀포시 남원읍 남원리 182번지 5호 ,2018-02-23,,태위로679번길,15,남원읍,,,
33.3534881,126.7718302,일반음식점,나목도식당,,제주특별자치도 서귀포시 표선면 가시리 1877번지 6호 ,2018-02-23,,가시로613번길,60,표선면,,,
33.3561172,126.7693695,일반음식점,금강식당,,제주특별자치도 서귀포시 표선면 가시리 2472번지 1호 ,2018-02-23,,중산간동로,5179,표선면,,,
33.3892637,126.8012691,일반음식점,성읍칠십리식당,,제주특별자치도 서귀포시 표선면 성읍리 580번지 ,2018-02-23,,성읍정의현로,74,표선면,,,
33.2864695,126.7452381,일반음식점,사거리식당,,제주특별자치도 서귀포시 남원읍 태흥리 536번지 3호 ,2018-02-23,,태위로,937,남원읍,,,
33.3263964,126.832646,일반음식점,마시로,,제주특별자치도 서귀포시 표선면 표선리 600번지 2호 ,2018-02-23,,표선중앙로,77,표선면,,,
33.2460024,126.5810125,일반음식점,서귀포칼호텔로비라운지,,제주특별자치도 서귀포시 토평동 486번지 3호 ,2018-02-23,,칠십리로,242,토평동,,,
33.2544767,126.5604672,일반음식점,미향해장국,,제주특별자치도 서귀포시 서홍동 397번지 111호 ,2018-02-23,,솜반천로,4,서홍동,,,
33.2515765,126.4249651,일반음식점,중문오뚜기아구찜,,제주특별자치도 서귀포시 중문동 2056번지 4호 ,2018-02-23,,천제연로,190,중문동,,,
33.2421314,126.5622178,일반음식점,새섬갈비,,제주특별자치도 서귀포시 서귀동 650번지 2호 ,2018-02-23,,천지연로41번길,5,서귀동,,,
33.2514453,126.5669285,일반음식점,서귀포소방서구내식당,,제주특별자치도 서귀포시 동홍동 453번지 1호 ,2018-02-23,,동홍로,31,동홍동,,,
33.2199209,126.2516356,일반음식점,선유,,제주특별자치도 서귀포시 대정읍 하모리 772번지 1호 ,2018-02-23,,하모항구로,72-1,대정읍,,,
33.2249464,126.2682147,일반음식점,행운가든,,제주특별자치도 서귀포시 대정읍 상모리 2669번지 4호 ,2018-02-23,,상모로191번길,6,대정읍,,,
33.3860871,126.7995673,일반음식점,오라방식당,,제주특별자치도 서귀포시 표선면 성읍리 768번지 2호 ,2018-02-23,,성읍서문로,19,표선면,,,
33.2402708,126.2507128,일반음식점,대정고을식당,,제주특별자치도 서귀포시 대정읍 인성리 251번지 1호 ,2018-02-23,,일주서로,2258,대정읍,,,
33.221473,126.2534099,일반음식점,피로회복,,제주특별자치도 서귀포시 대정읍 하모리 919번지 15호 ,2018-02-23,,하모상가로,42,대정읍,,,
33.2475912,126.4125373,일반음식점,한국콘도휴게실,,제주특별자치도 서귀포시 색달동 2822번지 5호 ,2018-02-23,,중문관광로72번길,29-29,색달동,,,
33.2632939,126.5453158,일반음식점,한라산가든,,제주특별자치도 서귀포시 서홍동 1752번지 1호 ,2018-02-23,,중산간동로,8156,서홍동,,,
33.2634138,126.617461,일반음식점,행복밥상,,제주특별자치도 서귀포시 하효동 142번지 1호 ,2018-02-23,,하신상로,29,하효동,,,
33.2637902,126.6174947,일반음식점,666식당,,제주특별자치도 서귀포시 하효동 130번지 1호 ,2018-02-23,,하신상로,33,하효동,,,
33.268883,126.5876972,일반음식점,상록음식점,,제주특별자치도 서귀포시 토평동 1310번지 20호 ,2018-02-23,,토평로,24,토평동,,,
33.2634138,126.617461,일반음식점,페리카나양념통닭효돈분점,,제주특별자치도 서귀포시 하효동 142번지 1호 ,2018-02-23,,하신상로,29,하효동,,,
33.2391194,126.4392091,일반음식점,대포횟집,,제주특별자치도 서귀포시 대포동 2184번지 ,2018-02-23,,대포로,169,대포동,,,
33.2402587,126.5621337,일반음식점,어판장,,제주특별자치도 서귀포시 서귀동 668번지 3호 ,2018-02-23,,칠십리로,53,서귀동,,,
33.2578148,126.5601044,일반음식점,서귀포야식,,제주특별자치도 서귀포시 서홍동 316번지 35호 ,2018-02-23,,중앙로,147,서홍동,,,
33.2862186,126.4442655,일반음식점,위호텔 마레카페,,제주특별자치도 서귀포시 회수동 30번지 ,2018-02-23,,1100로,453-95,회수동,,,
33.2862186,126.4442655,일반음식점,위호텔 다채,,제주특별자치도 서귀포시 회수동 30번지 ,2018-02-23,,1100로,453-95,회수동,,,
33.2222874,126.254328,일반음식점,담다디분식,,제주특별자치도 서귀포시 대정읍 하모리 849번지 16호 (시계탑약국 옆) ,2018-02-23,,신영로,115,대정읍,,,
33.46184,126.9331391,일반음식점,제주뚝배기,,제주특별자치도 서귀포시 성산읍 성산리 163번지 2호 ,2018-02-23,,일출로,255,성산읍,,,
33.4492588,126.9154045,일반음식점,삼거리해장국 찜,,제주특별자치도 서귀포시 성산읍 고성리 298번지 8호 ,2018-02-23,,동류암로,52,성산읍,,,
33.416346,126.889907,일반음식점,유성반점,,제주특별자치도 서귀포시 성산읍 고성리 1123번지 22호 ,2018-02-23,,일주동로,4244,성산읍,,,
33.3267724,126.8366934,일반음식점,탐라뚝배기,,제주특별자치도 서귀포시 표선면 표선리 879번지 ,2018-02-23,,표선백사로,127,표선면,,,
33.3270813,126.8316509,일반음식점,대우반점,,제주특별자치도 서귀포시 표선면 표선리 552번지 ,2018-02-23,,표선중앙로,66,표선면,,,
33.2256828,126.2520272,일반음식점,신태백관,,제주특별자치도 서귀포시 대정읍 하모리 1423번지 7호 ,2018-02-23,,동일하모로,196,대정읍,,,
33.2213796,126.2524689,일반음식점,멕시코니양념통닭,,제주특별자치도 서귀포시 대정읍 하모리 923번지 5호 ,2018-02-23,,하모상가로,34,대정읍,,,
33.2461879,126.3315141,일반음식점,육거리포차,,제주특별자치도 서귀포시 안덕면 화순리 1045번지 2호 ,2018-02-23,,화순해안로,1,안덕면,,,
33.3286715,126.7978001,일반음식점,한아름식당,,제주특별자치도 서귀포시 표선면 세화리 1177번지 1호 ,2018-02-23,,세성로,265,표선면,,,
33.3531131,126.7720257,일반음식점,가스름식당,,제주특별자치도 서귀포시 표선면 가시리 1900번지 4호 ,2018-02-23,,가시로565번길,19,표선면,,,
33.2475582,126.4081161,일반음식점,호텔신라제주호텔천지,,제주특별자치도 서귀포시 색달동 3039번지 3호 ,2018-02-23,,중문관광로72번길,75,색달동,,,
33.2475582,126.4081161,일반음식점,호텔신라제주호텔일출,,제주특별자치도 서귀포시 색달동 3039번지 3호 ,2018-02-23,,중문관광로72번길,75,색달동,,,
33.2475582,126.4081161,일반음식점,더파크뷰,,제주특별자치도 서귀포시 색달동 3039번지 3호 ,2018-02-23,,중문관광로72번길,75,색달동,,,
33.2429044,126.4204352,일반음식점,카페카노푸스,,제주특별자치도 서귀포시 중문동 2563번지 1호 ,2018-02-23,,중문관광로,198,중문동,,,
33.2478777,126.5609928,일반음식점,동호식당,,제주특별자치도 서귀포시 서귀동 312번지 13호 ,2018-02-23,,천지로,3,서귀동,,,
33.2442635,126.5599329,일반음식점,돌하루방잔치국수,,제주특별자치도 서귀포시 서홍동 668번지 ,2018-02-23,,남성중로,2-11,서홍동,,,
33.2473924,126.5650353,일반음식점,대우정,,제주특별자치도 서귀포시 서귀동 408번지 7호 ,2018-02-23,,명동로,28-1,서귀동,,,
33.2473744,126.5648006,일반음식점,남도식당,,제주특별자치도 서귀포시 서귀동 408번지 8호 ,2018-02-23,,명동로,26,서귀동,,,
33.2469417,126.5627818,일반음식점,삼이사,,제주특별자치도 서귀포시 서귀동 496번지 ,2018-02-23,,명동로,6,서귀동,,,
33.2424686,126.5624462,일반음식점,천지연호(好)치킨,,제주특별자치도 서귀포시 서귀동 648번지 4호 ,2018-02-23,,천지연로,38,서귀동,,1,
33.2408321,126.5618207,일반음식점,제주올레,,제주특별자치도 서귀포시 서귀동 667번지 10호 ,2018-02-23,,칠십리로,45,서귀동,,,
33.248678,126.5592542,일반음식점,페리카나양념통닭동문분점,,제주특별자치도 서귀포시 서귀동 320번지 1호 ,2018-02-23,,서문로29번길,18,서귀동,,,
33.2498261,126.5652949,일반음식점,중앙복돼지,,제주특별자치도 서귀포시 서귀동 270번지 31호 ,2018-02-23,,중앙로48번길,35,서귀동,,,
33.2489825,126.5671908,일반음식점,효진이네,,제주특별자치도 서귀포시 서귀동 256번지 35호 ,2018-02-23,,동문로,66-1,서귀동,,,
33.2681137,126.5893464,일반음식점,이조삼계탕,,제주특별자치도 서귀포시 토평동 1287번지 3호 ,2018-02-23,,중산간동로,7740,토평동,,,
33.2501856,126.4315441,일반음식점,사해방,,제주특별자치도 서귀포시 대포동 747번지 ,2018-02-23,,중문관광로,338,대포동,,,
33.2484506,126.5592344,일반음식점,서귀포화정식당,,제주특별자치도 서귀포시 서귀동 320번지 10호 ,2018-02-23,,중앙로47번길,24,서귀동,,,
33.2500772,126.5588568,일반음식점,지정식당,,제주특별자치도 서귀포시 서귀동 321번지 1호 ,2018-02-23,,서문로,31,서귀동,,,
33.2994935,126.5866758,일반음식점,한라성,,제주특별자치도 서귀포시 상효동 1457번지 2호 ,2018-02-23,,돈내코로,95,상효동,,,
33.2515901,126.4243339,일반음식점,동해옛날보리빵,,제주특별자치도 서귀포시 중문동 2119번지 3호 ,2018-02-23,,천제연로,184,중문동,,,
33.2615636,126.49447,일반음식점,강정천식당,,제주특별자치도 서귀포시 강정동 4445번지 7호 ,2018-02-23,,,,,,,
33.2216363,126.2515553,일반음식점,김서방연탄구이,,제주특별자치도 서귀포시 대정읍 하모리 945번지 4호 ,2018-02-23,,하모상가로,25,대정읍,,,
33.2191275,126.2513124,일반음식점,항구식당,,제주특별자치도 서귀포시 대정읍 하모리 770번지 7호 ,2018-02-23,,하모항구로,64,대정읍,,,
33.2225942,126.248255,일반음식점,수정식당,,제주특별자치도 서귀포시 대정읍 하모리 1168번지 1호 ,2018-02-23,,신영로37번길,1,대정읍,,,
33.2285542,126.3054478,일반음식점,덕성식당,,제주특별자치도 서귀포시 안덕면 사계리 2130번지 ,2018-02-23,,사계남로,145,안덕면,,,
33.3865936,126.8015003,일반음식점,정의골식당,,제주특별자치도 서귀포시 표선면 성읍리 868번지 1호 ,2018-02-23,,성읍정의현로34번길,36,표선면,,,
33.3202655,126.8302759,일반음식점,환영식당,,제주특별자치도 서귀포시 표선면 표선리 1014번지 4호 ,2018-02-23,,표선동서로,180,표선면,,,
33.4486867,126.915859,일반음식점,마이도,,제주특별자치도 서귀포시 성산읍 고성리 316번지 12호 ,2018-02-23,,동류암로,43-1,성산읍,,,
33.4626117,126.9346099,일반음식점,일출봉등경돌,,제주특별자치도 서귀포시 성산읍 성산리 187번지 ,2018-02-23,,일출로,279,성산읍,,,
33.4629013,126.9347408,일반음식점,제주랑,,제주특별자치도 서귀포시 성산읍 성산리 190번지 ,2018-02-23,,성산중앙로40번길,14,성산읍,,,
33.2302184,126.3089494,일반음식점,남경미락,,제주특별자치도 서귀포시 안덕면 사계리 2032번지 3호 ,2018-02-23,,사계남로,190-7,안덕면,,,
33.3997099,126.8059435,일반음식점,성읍버들집,,제주특별자치도 서귀포시 표선면 성읍리 417번지 4호 ,2018-02-23,,서성일로,103,표선면,,,
33.279117,126.7218125,일반음식점,옛장터가든,,제주특별자치도 서귀포시 남원읍 남원리 79번지 3호 ,2018-02-23,,태위로700번길,7,남원읍,,,
33.4485794,126.9160712,일반음식점,맛나식당,,제주특별자치도 서귀포시 성산읍 고성리 316번지 9호 ,2018-02-23,,동류암로,41,성산읍,,,
33.222509,126.2549586,일반음식점,돌구들장오겹살,,제주특별자치도 서귀포시 대정읍 하모리 820번지 23호 ,2018-02-23,,상모로,322,대정읍,,,
33.4489266,126.9170058,일반음식점,부촌식당,,제주특별자치도 서귀포시 성산읍 고성리 314번지 6호 ,2018-02-23,,동류암로,33,성산읍,,,
33.4643213,126.9336864,일반음식점,서울훈이네식당,,제주특별자치도 서귀포시 성산읍 성산리 230번지 14호 ,2018-02-23,,성산등용로,3,성산읍,,,
33.2410335,126.5617669,일반음식점,제주해풍,,제주특별자치도 서귀포시 서귀동 660번지 8호 ,2018-02-23,,칠십리로,41,서귀동,,,
33.2520261,126.40774,일반음식점,중문CC육모정,,제주특별자치도 서귀포시 색달동 2101번지 ,2018-02-23,,중문관광로72번길,60,색달동,,,
33.2520261,126.40774,일반음식점,중문CC사모정,,제주특별자치도 서귀포시 색달동 2101번지 ,2018-02-23,,중문관광로72번길,60,색달동,,,
33.2520261,126.40774,일반음식점,중문CC클럽하우스,,제주특별자치도 서귀포시 색달동 2101번지 ,2018-02-23,,중문관광로72번길,60,색달동,,,
33.2509258,126.6198381,일반음식점,만금식당,,제주특별자치도 서귀포시 하효동 1028번지 1호 ,2018-02-23,,하효중앙로,4,하효동,,,
33.2402283,126.5626964,일반음식점,원담,,제주특별자치도 서귀포시 서귀동 669번지 1호 ,2018-02-23,,칠십리로,59,서귀동,,,
33.2403352,126.564774,일반음식점,맛드리분식,,제주특별자치도 서귀포시 서귀동 784번지 1호 ,2018-02-23,,부두로,53,서귀동,,,
33.2405568,126.5620999,일반음식점,방파제,,제주특별자치도 서귀포시 서귀동 667번지 2호 ,2018-02-23,,칠십리로,49,서귀동,,,
33.2489467,126.558165,일반음식점,수궁식당,,제주특별자치도 서귀포시 서귀동 322번지 12호 ,2018-02-23,,중정로5번길,19,서귀동,,,
33.2497641,126.5635104,일반음식점,올레서귀포청정횟집,,제주특별자치도 서귀포시 서귀동 276번지 3호 ,2018-02-23,,중앙로54번길,36,서귀동,,,
33.256793,126.4107913,일반음식점,천제연토속,,제주특별자치도 서귀포시 색달동 2539번지 ,2018-02-23,,천제연로,45,색달동,,,
33.2479606,126.5681786,일반음식점,나들이분식,,제주특별자치도 서귀포시 서귀동 214번지 ,2018-02-23,,정방로,7-2,서귀동,,,
33.2473714,126.5656333,일반음식점,락타이,,제주특별자치도 서귀포시 서귀동 410번지 6호 ,2018-02-23,,명동로,34,서귀동,,,
33.2437362,126.5684642,일반음식점,새만부정,,제주특별자치도 서귀포시 서귀동 72번지 ,2018-02-23,,칠십리로,135,서귀동,,,
33.2518857,126.4242535,일반음식점,승리분식,,제주특별자치도 서귀포시 중문동 2084번지 1호 ,2018-02-23,,천제연로,183,중문동,,,
33.2519011,126.4266075,일반음식점,해심갈비,,제주특별자치도 서귀포시 중문동 2018번지 8호 ,2018-02-23,,천제연로,203-4,중문동,,,
33.2461154,126.5244785,일반음식점,원보뷔페1호점,,제주특별자치도 서귀포시 서호동 24번지 ,2018-02-23,,이어도로,1065,서호동,,,
33.2429044,126.4204352,일반음식점,씨에스호텔천제연,,제주특별자치도 서귀포시 중문동 2563번지 1호 ,2018-02-23,,중문관광로,198,중문동,,,
33.2566335,126.5727546,일반음식점,너랑나랑,,제주특별자치도 서귀포시 동홍동 412번지 4호 1층 ,2018-02-23,,동홍중앙로66번길,5,동홍동,,1,
33.2480132,126.5685168,일반음식점,왕자반점,,제주특별자치도 서귀포시 서귀동 220번지 18호 ,2018-02-23,,정방로,7-5,서귀동,,,
33.2353646,126.4803661,일반음식점,몰질음식점,,제주특별자치도 서귀포시 강정동 4521번지 8호 ,2018-02-23,,이어도로,598,강정동,,,
33.2418455,126.5650176,일반음식점,어멍뚝배기,,제주특별자치도 서귀포시 서귀동 768번지 ,2018-02-23,,부두로,35,서귀동,,,
33.2862186,126.4442655,일반음식점,위호텔 아잘리아,,제주특별자치도 서귀포시 회수동 30번지 ,2018-02-23,,1100로,453-95,회수동,,,
33.2442838,126.5620839,일반음식점,나주곰탕,,제주특별자치도 서귀포시 서귀동 587번지 3호 ,2018-02-23,,솔동산로22번길,21,서귀동,,,
33.2436722,126.5683032,일반음식점,동해미락,,제주특별자치도 서귀포시 서귀동 72번지 1호 ,2018-02-23,,칠십리로,133,서귀동,,,
33.2183711,126.2507418,일반음식점,모슬포포구식당,,제주특별자치도 서귀포시 대정읍 하모리 770번지 39호 ,2018-02-23,,하모항구로,54,대정읍,,,
33.4697602,126.9300546,일반음식점,그리운바다성산포,,제주특별자치도 서귀포시 성산읍 성산리 360번지 10호 ,2018-02-23,,성산등용로,94,성산읍,,,
33.3203065,126.82937,일반음식점,다시정식당,,제주특별자치도 서귀포시 표선면 표선리 1010번지 5호 ,2018-02-23,,표선동서로,177-1,표선면,,,
33.448179,126.9157492,일반음식점,멕시칸동남체인점,,제주특별자치도 서귀포시 성산읍 고성리 325번지 7호 ,2018-02-23,,동류암로39번길,9,성산읍,,,
33.4143696,126.8999778,일반음식점,신산나들목,,제주특별자치도 서귀포시 성산읍 신산리 974번지 6호 (지상1층) ,2018-02-23,,일주동로,5100,성산읍,,,
33.266458,126.6429427,일반음식점,미조리횟집,,제주특별자치도 서귀포시 남원읍 신례리 27번지 1호 ,2018-02-23,,공천포로,93,남원읍,,,
33.3869864,126.8007286,일반음식점,호박식당,,제주특별자치도 서귀포시 표선면 성읍리 827번지 ,2018-02-23,,성읍서문로,6,표선면,,,
33.2479612,126.3386479,일반음식점,더리트리브,,제주특별자치도 서귀포시 안덕면 화순리 241번지 ,2018-02-23,,화순로,67,안덕면,,,
33.465294,126.9324083,일반음식점,윤정식당,,제주특별자치도 서귀포시 성산읍 성산리 234번지 2호 ,2018-02-23,,성산등용로,19,성산읍,,,
33.2874922,126.7494715,일반음식점,태흥2리어촌계횟집,,제주특별자치도 서귀포시 남원읍 태흥리 375번지 3호 ,2018-02-23,,남태해안로,509,남원읍,,,
33.2477034,126.3351398,일반음식점,한라가든,,제주특별자치도 서귀포시 안덕면 화순리 318번지 7호 ,2018-02-23,,화순중앙로,52-4,안덕면,,,
33.4606616,126.9325264,일반음식점,전망좋은집,,제주특별자치도 서귀포시 성산읍 성산리 399번지 8호 ,2018-02-23,,일출로,248,성산읍,,,
33.2524822,126.5595126,일반음식점,종명식당,,제주특별자치도 서귀포시 서귀동 301번지 5호 ,2018-02-23,,중앙로89번길,12,서귀동,,,
33.2404716,126.5646398,일반음식점,은영이네식당,,제주특별자치도 서귀포시 서귀동 779번지 ,2018-02-23,,부두로,51,서귀동,,1,
33.2439202,126.5625255,일반음식점,대도식당,,제주특별자치도 서귀포시 서귀동 587번지 27호 ,2018-02-23,,솔동산로22번길,18-3,서귀동,,,
33.2603577,126.6173331,일반음식점,아서원,,제주특별자치도 서귀포시 하효동 629번지 2호 ,2018-02-23,,일주동로,8143,하효동,,,
33.2496881,126.5657575,일반음식점,혼차롱식개집,,제주특별자치도 서귀포시 서귀동 257번지 8호 ,2018-02-23,,동문로,50,서귀동,,,
33.2528977,126.5579456,일반음식점,대일추어탕,,제주특별자치도 서귀포시 서홍동 442번지 8호 ,2018-02-23,,일주동로,8710,서홍동,,,
33.2562676,126.5603369,일반음식점,몰고랑식당,,제주특별자치도 서귀포시 서홍동 397번지 132호 ,2018-02-23,,장수로,72,서홍동,,,
33.2520755,126.4243563,일반음식점,마스로,,제주특별자치도 서귀포시 중문동 2081번지 6호 ,2018-02-23,,천제연로185번길,3,중문동,,,
33.2447512,126.5648456,일반음식점,벌집식당,,제주특별자치도 서귀포시 서귀동 573번지 3호 ,2018-02-23,,태평로,416,서귀동,,,
33.245398,126.5612867,일반음식점,수희식당,,제주특별자치도 서귀포시 서귀동 447번지 (1 2층) ,2018-02-23,,태평로,377,서귀동,,,
33.2490272,126.5687256,일반음식점,동원참치,,제주특별자치도 서귀포시 서귀동 251번지 3호 ,2018-02-23,,동홍로8번길,8-1,서귀동,,,
33.2468165,126.5066967,일반음식점,주식회사탐궁,,제주특별자치도 서귀포시 법환동 1652번지 2호 ,2018-02-23,,월드컵로,32,법환동,,,
33.2358797,126.5149517,일반음식점,법환어촌계해녀식당,,제주특별자치도 서귀포시 법환동 163번지 3호 ,2018-02-23,,막숙포로,62,법환동,,,
33.2524945,126.4737857,일반음식점,유명반점,,제주특별자치도 서귀포시 도순동 820번지 4호 ,2018-02-23,,일주서로,327,도순동,,,
33.2464235,126.5602247,일반음식점,(주)이랜드파크 썬비치호텔한라,,제주특별자치도 서귀포시 서귀동 820번지 1호 ,2018-02-23,,태평로,363,서귀동,,,
33.2467678,126.5645841,일반음식점,평화식당,,제주특별자치도 서귀포시 서귀동 415번지 ,2018-02-23,,태평로439번길,26,서귀동,,,
33.2505519,126.4843514,일반음식점,우가네순대국밥,,제주특별자치도 서귀포시 강정동 4052번지 3호 ,2018-02-23,,일주서로,222,강정동,,,
33.2473021,126.5581662,일반음식점,호텔크리스탈,,제주특별자치도 서귀포시 서귀동 316번지 4호 ,2018-02-23,,중정로,16,서귀동,,,
33.3935944,126.8008173,일반음식점,고향마을,,제주특별자치도 서귀포시 표선면 성읍리 1624번지 7호 ,2018-02-23,,서성일로,17,표선면,,,
33.2241462,126.2559173,일반음식점,김밥천국,,제주특별자치도 서귀포시 대정읍 상모리 3934번지 2호 ,2018-02-23,,상모대서로,8,대정읍,,,
33.2187485,126.2510325,일반음식점,돈지식당,,제주특별자치도 서귀포시 대정읍 하모리 770번지 24호 ,2018-02-23,,하모항구로,60,대정읍,,,
33.2790095,126.7173335,일반음식점,흑염소마루,,제주특별자치도 서귀포시 남원읍 남원리 116번지 3호 외 1필지 ,2018-02-23,,태위로663번길,1-1,남원읍,,,
33.2709325,126.6478806,일반음식점,대유가든,,제주특별자치도 서귀포시 남원읍 위미리 4158번지 2호 ,2018-02-23,,태위로2번길,2,남원읍,,,
33.2749656,126.6682769,일반음식점,신제가든,,제주특별자치도 서귀포시 남원읍 위미리 1664번지 6호 ,2018-02-23,,태위로,196,남원읍,,,
33.2750209,126.6614215,일반음식점,수악관식당,,제주특별자치도 서귀포시 남원읍 위미리 2851번지 ,2018-02-23,,태위로,131,남원읍,,,
33.2460731,126.3312909,일반음식점,순심이네한라봉돼지갈비,,제주특별자치도 서귀포시 안덕면 화순리 1046번지 2호 ,2018-02-23,,산방로,3,안덕면,,,
