위도,경도,데이터기준일자,highway,support,light_method,light:lit,light:shape,light:tilt
37.4599738,126.4031973,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.458964,126.4120063,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.459351,126.4114669,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4596936,126.4109879,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4599912,126.410504,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4601966,126.4100362,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4603602,126.4094733,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4604315,126.4089123,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4604374,126.4083442,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4603896,126.407814,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4603344,126.4072191,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4602894,126.4067198,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4602471,126.4062602,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4602065,126.405758,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4601624,126.4053294,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4601199,126.40485,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.460075,126.4043537,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4600371,126.4038797,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4599855,126.4034005,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4599496,126.4029123,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4601683,126.4025401,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4634659,126.3715456,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4641005,126.3718118,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4646826,126.372201,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.465234,126.3726726,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4657728,126.3731891,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.466268,126.3738347,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4637718,126.371658,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4644138,126.371995,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4649561,126.3724439,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4655167,126.3729179,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4660384,126.3734977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4631026,126.3714983,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4624205,126.3715357,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.461754,126.3715417,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.46111,126.3715645,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.46052,126.3715666,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4627582,126.3715143,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.462065,126.3715349,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4614184,126.3715436,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4608105,126.371563,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4636032,126.3720073,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4642521,126.3723582,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.464883,126.3728673,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4653772,126.3732777,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4658214,126.3738024,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4639477,126.3721755,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4645841,126.3726054,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4651313,126.3730909,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4655697,126.3735223,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4660187,126.3742163,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4659141,126.3746226,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4632415,126.3719132,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4625929,126.3719335,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4618901,126.3719517,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4612169,126.3719524,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4604987,126.3719766,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4629057,126.3719093,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4622684,126.3719435,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4615478,126.3719591,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.460868,126.3719627,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4601596,126.3715687,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.459797,126.3715793,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4594547,126.3715838,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4591147,126.3715913,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4587545,126.3716018,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4583986,126.3716066,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4580405,126.3716086,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4576982,126.371616,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4573492,126.3716236,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4570091,126.3716311,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4566736,126.3716364,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4563202,126.3716376,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4559937,126.3716493,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4556605,126.371687,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4553048,126.3717054,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4549605,126.3717265,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4546227,126.3717419,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4542921,126.3717718,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4539481,126.3718248,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4536175,126.3718494,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4531741,126.3718915,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4527702,126.3719831,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4524378,126.3720648,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4520788,126.3721546,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.451736,126.3722793,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4513821,126.3724261,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4510459,126.3725434,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4507274,126.3726522,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.450438,126.3727374,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4501316,126.3728613,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4498432,126.3729859,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4495407,126.3731164,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4491985,126.3733154,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4488656,126.3735425,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4485908,126.3737035,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4483315,126.3738588,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4480073,126.3740491,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4476897,126.3742307,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4473787,126.3744038,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4470389,126.3746004,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4467262,126.3747848,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4464312,126.3749492,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4461319,126.3751448,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4458547,126.3753113,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4455978,126.3754525,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4453656,126.3756017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4451855,126.3757615,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4449768,126.3759696,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4447761,126.37621,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4445851,126.3765194,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4444127,126.3768734,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4442942,126.3772293,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4441847,126.3775789,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.444098,126.3779478,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4440293,126.3783385,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4440241,126.3787538,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4440454,126.3791516,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4441307,126.3804163,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4441569,126.3808479,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4441964,126.3812848,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4442652,126.3817014,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4443679,126.3821089,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4445015,126.38251,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4446779,126.3828904,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4448611,126.3832453,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4450551,126.3836,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4453113,126.3840465,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4454794,126.3843253,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4456366,126.3846185,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4457775,126.3848699,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4459342,126.3851574,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.446082,126.3854255,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4462479,126.3856931,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4463955,126.3859499,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4465025,126.3861484,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4466546,126.3864109,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4467886,126.3866538,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4469293,126.3868882,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4470722,126.387131,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4471902,126.3873516,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4473243,126.3876115,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4474517,126.3878715,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4475633,126.3881346,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.44765,126.3883897,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4477406,126.3887801,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4478313,126.3891259,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4479174,126.3894944,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4479897,126.389871,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4480672,126.3902479,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481082,126.3906369,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481202,126.3909982,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481387,126.3913484,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481507,126.3917435,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481643,126.3920991,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481717,126.3924721,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.448147,126.3928033,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481133,126.3931459,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.448066,126.393483,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4480252,126.3937947,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4479823,126.3941176,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4479373,126.394452,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4478943,126.3947721,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4478448,126.3951093,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4477944,126.39539,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4476893,126.3959263,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4475808,126.3963946,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.447456,126.3968238,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4473417,126.3972191,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4471944,126.3976517,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4470024,126.3980907,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4468092,126.3984849,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4465854,126.3989075,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4464141,126.3992505,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4461938,126.3996168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4459922,126.4000251,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4457527,126.4004739,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4455265,126.4009168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4453071,126.4013251,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.445041,126.4017998,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4447847,126.4021724,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4444858,126.4025687,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4441784,126.4029678,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4439279,126.4032924,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4436577,126.4036117,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4434268,126.4038767,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4431819,126.4040938,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4429322,126.4042855,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4426619,126.4044521,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4424052,126.4046243,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4420853,126.4047696,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4423732,126.4051164,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4424067,126.4048874,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4438205,126.4039952,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4435761,126.404249,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4433358,126.404466,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4430861,126.4046521,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.442778,126.4048478,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4426132,126.4053316,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4462131,126.4003593,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4459341,126.4008821,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4456638,126.4013767,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4454289,126.401828,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4451554,126.4022662,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4448459,126.4026936,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4445292,126.4030959,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4442126,126.4035011,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4484911,126.392448,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4484795,126.3927479,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4484524,126.3930678,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4484072,126.3933937,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4483573,126.3937168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4483167,126.3940454,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4482762,126.394374,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4482356,126.3947026,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.448184,126.3950342,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4481347,126.3953854,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4480166,126.3959812,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4478864,126.3965038,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.447764,126.39695,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4476065,126.397459,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4474546,126.3978861,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4472646,126.3983252,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4470716,126.3987165,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4468652,126.3991079,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4466634,126.399502,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4464767,126.3998592,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
