위도,경도,name,tourism,motor_vehicle,tents,caravans,static_caravans,addr:full,capacity:caravans,capacity:tents,power_supply,bbq,hot_water,internet_access,swimming_pool,shower,toilets,washing_machine,source:date
33.443436,126.4289921,숲속야영장 휴림,camp_site,,yes,yes,yes,제주도 제주시 애월읍 광령남서길 40,4,34,yes,yes,yes,yes,,,,,2019-07-12
35.6635612,129.0028941,숲속에서 캠핑장,camp_site,,yes,,,경상북도 청도군 운문면 운문로 1033-31 ,0,35,yes,yes,yes,yes,,,,,2019-07-12
37.534951,128.256343,숲속의 정든집 야영장,camp_site,yes,,,,강원도 횡성군 둔내면 용현로 422,0,,no,no,no,no,,,,,2019-07-12
37.2508044,127.2607183,숲속향기캠핑장,camp_site,,yes,,,경기도 용인시 처인구 양지면 주북리 ,0,,yes,yes,yes,yes,yes,,,,2019-07-12
37.6458616,127.6176689,스마일캠핑장,camp_site,yes,,,,경기도 양평군 단월면 석산리 ,0,12,yes,yes,yes,yes,,,,,2019-07-12
37.2039528,128.3963192,캠프 에이프릴,camp_site,yes,,,,강원 영월군 남면 서강로 1664-134,10,10,yes,no,yes,no,,,,,2019-07-12
37.5117753,126.7469078,아인스캠핑월드,camp_site,,yes,,,경기도 부천시 원미구 상동 ,0,40,no,no,no,no,,,,,2019-07-12
34.878815,125.9959865,양산숲오토캠핑장,camp_site,yes,,,,전라남도 신안군 자은면 백산리 ,0,,no,no,no,no,,,,,2019-07-12
33.4155468,126.8351051,어라운드폴리캠프,camp_site,,yes,,,제주도 서귀포시 성산읍 서성일로 431,0,,no,no,no,no,,,,,2019-07-12
36.5867582,126.2955735,언덕위에하얀집,camp_site,,yes,yes,yes,충남 태안군 남면 신온리 887번지,2,2,yes,no,yes,yes,yes,,,,2019-07-12
35.8264798,129.5083798,에덴 오토 캠핑장,camp_site,,yes,,,경북 경주시 감포읍 오류리 215번지,0,,no,no,no,yes,yes,,,,2019-07-12
35.6735432,128.9994893,연지곤지 캠핑장 ,camp_site,,yes,,,경상북도 청도군 운문면 신원리 301-12 ,0,12,yes,yes,yes,yes,,,,,2019-07-12
37.996091,126.890469,연천 사미천 캠핑장,camp_site,yes,,,,경기도 연천군 장남면 장백로 330번길 236,0,25,yes,yes,yes,yes,yes,,,,2019-07-12
,128.248452,영오 캠핑장,camp_site,,yes,,,경상남도 고성군 영오면 영회로 651,0,,no,no,no,no,,,,,2019-07-12
35.7911098,129.3054216,오아시스글램핑,camp_site,,yes,yes,yes,경북 경주시 구정동 17-1 외 2필지,2,14,yes,no,yes,yes,yes,,,,2019-07-12
37.4090042,127.8066401,한솔오크밸리카라반캠핑장,camp_site,,yes,yes,yes,강원도 원주시 지정면 판대리 577-7 ,19,19,yes,no,yes,no,yes,,,,2019-07-12
37.599952,127.6055521,와글와글 캠핑스토리 캠프산음,camp_site,yes,,,,경기도 양평군 단월면 석산로 837 ,0,,yes,no,yes,yes,yes,,,,2019-07-12
37.306434,126.952089,왕송호수 캠핑장,camp_site,yes,,,,경기도 의왕시 월암동 571번지 일원,0,,no,no,no,no,,,,,2019-07-12
35.9314436,127.6701883,(주)밀모 빨강치마 야영장,camp_site,,yes,,,전라북도 무주군 적상면 사산리 ,0,,yes,yes,yes,yes,,,,,2019-07-12
35.9324066,127.6696108,(주)밀모 빨강치마자동차야영장 ,camp_site,yes,yes,yes,yes,전라북도 무주군 적상면 사산리 ,11,76,yes,no,yes,no,yes,,,,2019-07-12
37.7496744,127.2736544,(주)수동자연마을 힐링별밤수목원캠핑장,camp_site,yes,yes,,,경기도 남양주시 수동면 비룡로 1516-19 ,0,80,yes,no,yes,yes,,,,,2019-07-12
34.6396511,128.2308605,청보리오토캠핑장 ((주)청보리),camp_site,yes,,,,경상남도 통영시 욕지면 욕지일주로 896-71 ,0,50,yes,yes,yes,yes,yes,,,,2019-07-12
37.7107945,127.484201,캠프통 아일랜드,camp_site,,yes,,,경기 가평군 청평면 호반로 976,0,28,yes,no,yes,yes,,,,,2019-07-12
37.6570901,128.3078886,007흥정계곡 반딧불 캠핑장 ,camp_site,yes,,,,강원도 평창군 봉평면 흥정리 ,0,,yes,no,yes,no,yes,,,,2019-07-12
37.7622269,127.3645131,메이플트리글램핑(구 JW리조트),camp_site,,yes,,,경기 가평군 상면 수목원로 181-28,0,23,yes,yes,yes,yes,yes,,,,2019-07-12
37.7811021,127.3740378,A&RS캡틴카라반 글램핑(구 가평 행복마을 캠핑장),camp_site,,yes,yes,yes,경기도 가평군 상면 임초리 ,5,19,yes,yes,yes,yes,yes,,,,2019-07-12
37.631197,127.4902145,가평뜰캠핑장(구 가평뜰),camp_site,yes,yes,,,경기 가평군 설악면 뇌암길 49,0,40,yes,yes,yes,yes,yes,,,,2019-07-12
38.101442,127.393008,각흘계곡 캠핑장 (관광농원),camp_site,yes,,yes,yes,경기도 포천시 이동면 금강로 6439,4,44,yes,yes,yes,yes,,,,,2019-07-12
37.5867305,126.5120716,검디 관광농원 야영장,camp_site,,yes,,,인천광역시 강화군 길상면 동검리 127-18,0,,no,no,no,no,,,,,2019-07-12
37.2169109,127.1369537,MK골드캠프(골드펫리조트),camp_site,,yes,yes,yes,경기도 용인시 기흥구 고매동 기흥단지로 398 ,3,22,no,no,no,no,,,,,2019-07-12
38.0419569,128.5559108,공수전리 마을 휴향지,camp_site,yes,yes,,,강원도 양양군 서면 공수전리 335,0,300,no,no,no,no,,,,,2019-07-12
37.8359458,127.3531157,구름위산책,camp_site,,yes,,,경기도 가평군 조종면 현리 2-8,0,,no,no,no,no,,,,,2019-07-12
37.5146165,128.7320835,구절초마을 캠핑장,camp_site,yes,yes,,,강원 정선군 여량면 노추산로 794,0,15,yes,yes,yes,yes,,,,,2019-07-12
38.011442,127.7983733,국립화천 숲속야영장,camp_site,yes,,,,강원도 화천군 간동면 배후령길 1144-25,0,,no,no,no,no,,,,,2019-07-12
38.131477,128.619177,그랑블루 글램핑야영장,camp_site,,yes,,,강원도 양양군 강현면 용호리 118번지 외 3필지,0,,no,no,no,no,,,,,2019-07-12
34.8924728,128.6553113,스톤힐 (글램핑힐),camp_site,,yes,,,경남 거제시 수양1길 92-5,0,9,yes,no,yes,yes,,,,,2019-07-12
36.4549585,128.8982405,길안 다슬기캠프,camp_site,yes,,,,경상북도 안동시 길안면 웃장터길 80,0,,no,no,no,no,,,,,2019-07-12
37.9238045,127.1753182,깊이울유원지 캠핑장,camp_site,,yes,yes,yes,경기 포천시 신북면 깊이울로 71,7,16,yes,no,no,no,,,,,2019-07-12
35.3953627,127.5408764,남원 백두대간 힐링캠핑장,camp_site,,yes,,,전북 남원시 운봉읍 행정공안길 299,0,,no,no,no,no,,,,,2019-07-12
38.075641,127.38885,뉴힐링캠프 ,camp_site,,yes,,,경기도 포천시 이동면 금강로 6135-32 ,0,,no,no,no,no,,,,,2019-07-12
37.4264014,127.7876691,양평 다목적캠핑장,camp_site,,yes,,,경기 양평군 양동면 양서동로 224,0,80,no,no,no,no,yes,,,,2019-07-12
37.0457734,128.5066679,단양 남천 캠핑장,camp_site,,yes,,,충북 단양군 영춘면 남천 4길 33,0,,no,no,no,no,,,,,2019-07-12
37.2161693,127.9570033,달재오토캠핑장,camp_site,,yes,,,충북 제천시 백운면 덕동로2길 23-13,0,17,yes,yes,yes,no,,,,,2019-07-12
38.02152,126.9873618,당포 Miracle 캠핑장,camp_site,,yes,,,경기도 연천군 미산면 마동로 38-50,0,,no,no,no,no,,,,,2019-07-12
37.7102513,128.7871994,대관령자연휴양림 (국립자연휴양림관리소),camp_site,,yes,,,강원도 강릉시 성산면 삼포암길 133 ,0,33,no,no,no,no,,,,,2019-07-12
36.3144888,126.5111197,대천해수욕장야영장,camp_site,,yes,,,충남 보령시 해수욕장1길 23 (신흑동),0,,no,no,yes,no,,,,,2019-07-12
35.9817252,128.7036497,도학 오토캠핑장 (도학야영장),camp_site,yes,,,,대구광역시 동구 도학동 110,0,29,yes,no,yes,no,,,,,2019-07-12
37.1152828,128.6413563,동강아름캠프 ,camp_site,yes,,,,강원도 영월군 김삿갓면 외룡리 ,0,10,yes,yes,yes,yes,,,,,2019-07-12
37.2595994,128.6079023,동강전망휴양림오토캠핑장,camp_site,,yes,,,강원 정선군 신동읍 동강로 916-212,0,67,yes,yes,yes,yes,,,,,2019-07-12
37.747109,127.359949,동물카라반,camp_site,,yes,yes,yes,경기 가평군 상면 임초밤안골로 313,3,11,yes,no,yes,yes,yes,,,,2019-07-12
36.0464845,128.6656937,동산계곡 야영장,camp_site,,yes,,,경북 군위군 부계면 원효길 129-9,0,,no,no,no,no,,,,,2019-07-12
37.317839,128.1614936,두산 캠핑장,camp_site,yes,,,,강원 영월군 무릉도원면 새막골길 165-13,0,30,yes,yes,yes,yes,,,,,2019-07-12
37.7721753,126.9275139,마장호수 휴 캠핑장,camp_site,,yes,,,경기도 파주시 광탄면 기산리 459-6,0,,no,no,no,no,,,,,2019-07-12
38.1481318,127.2068434,담터맑은물 오토캠핑장,camp_site,,yes,,,경기도 포천시 관인면 삼율리 6,0,64,yes,yes,yes,yes,yes,,,,2019-07-12
38.0781228,127.3876997,메사캠핑장 ,camp_site,,yes,,,경기도 포천시 이동면 도평리 498-1  등 8필지,0,70,yes,no,yes,yes,,,,,2019-07-12
33.552507,126.7059174,메이 더 카라반 (메이캠프),camp_site,yes,,yes,yes,제주특별자치도 제주시 구좌읍 일주동로 1626 ,8,8,no,no,no,no,,,,,2019-07-12
35.2773351,129.2340542,제이스글램핑(목공체험 글램핑),camp_site,,yes,,,부산광역시 기장군 일광면 화전리 ,0,8,yes,no,yes,yes,,,,,2019-07-12
36.6697203,126.2886497,몽산포 자동차 야영장,camp_site,yes,,,,충청남도 태안군 남면 몽산포길 54 ,0,155,yes,yes,yes,yes,,,,,2019-07-12
35.8050722,126.4220801,무녀도 오토캠핑장,camp_site,,yes,,,전북 군산시 옥도면 무녀도2길 19,0,,no,no,no,no,,,,,2019-07-12
36.2400719,126.5327151,무창포해수욕장 오토캠핑장,camp_site,yes,,,,충청남도 보령시 웅천읍 열린바다1길 69 ,0,,yes,no,no,no,yes,,,,2019-07-12
35.3545101,128.7593248,밀양아리랑 오토캠핑장 ((구)미르피아 오토캠핑장 ),camp_site,yes,,,,경상남도 밀양시 하남읍 명례리 1046-2,0,200,yes,no,yes,yes,,,,,2019-07-12
37.2139139,126.6104026,바다의 별 관광농원,camp_site,,yes,yes,yes,경기 안산시 단원구 부흥로 359-14 (대부남동),8,8,no,no,no,no,,,,,2019-07-12
36.8977227,126.2086007,바다풍경카라반,camp_site,,yes,,,충청남도 태안군 원북면 방갈리 515-102,0,,no,no,no,no,,,,,2019-07-12
37.340913,128.2801227,밤골야영장 ,camp_site,yes,,,,강원 영월군 무릉도원면 무릉법흥로 940,0,20,yes,yes,yes,no,,,,,2019-07-12
38.192762,128.3554159,백담고을캠핑장 ,camp_site,,yes,,,강원 인제군 북면 백담로 128,0,33,yes,yes,yes,yes,,,,,2019-07-12
34.8651592,126.5287302,백련 리조트 (동원캠핑장),camp_site,,yes,,,전라남도 무안군 일로읍 백련로 527,0,,yes,no,no,no,yes,,,,2019-07-12
36.0894833,127.8812519,별밤펜션 캠핑장,camp_site,,yes,,,충북 영동군 상촌면 물한계곡로 896,0,10,yes,yes,yes,yes,yes,,,,2019-07-12
37.3457004,128.2030616,별빛캠핑장,camp_site,,yes,,,강원도 영월군 양지마을길 38-11 ,0,,no,no,no,no,,,,,2019-07-12
37.5976362,127.4260718,별자리농원,camp_site,yes,,,,경기도 양평군 서종면 서정로 361-3 ,0,,yes,no,yes,no,,,,,2019-07-12
35.073339,129.016822,부산 송도오토캠핑장,camp_site,,yes,,,부산시 서구 송도해변로 36,20,32,yes,no,yes,yes,,,,,2019-07-12
37.6083587,127.6717786,분지울작은캠프장,camp_site,,yes,,,경기도 양평군 단월면 명성리 98-1,0,,no,no,no,no,,,,,2019-07-12
33.3496453,126.2178999,비체올린,camp_site,,yes,,,제주특별자치도 제주시 한경면 판포리 ,0,19,yes,yes,yes,yes,yes,,,,2019-07-12
37.3783625,128.2716925,산골캠핑장,camp_site,yes,,,,강원도 영월군 수주면 법흥리 ,0,30,yes,yes,yes,yes,,,,,2019-07-12
37.1943647,127.2161664,산수골캠핑장,camp_site,,yes,,,경기도 용인시 처인구 이동면 원천로41번길 81 ,0,,yes,no,no,no,,,,,2019-07-12
35.8259094,127.8047137,산중오토캠핑장,camp_site,yes,yes,,,경상남도 거창군 북상면 송계사길 63-107,0,10,yes,yes,yes,no,yes,,,,2019-07-12
37.8467466,127.3465446,새연카라반리조트,camp_site,yes,,yes,yes,경기 가평군 조종면 운악청계로333번길 86,26,26,yes,yes,yes,yes,yes,,,,2019-07-12
36.4525171,126.3357075,샛별글램핑,camp_site,,yes,,,충남 태안군 안면읍 샛별길 238-10,0,,yes,no,yes,no,yes,,,,2019-07-12
36.951068,126.3815,서산글램핑 ,camp_site,,yes,,,충청남도 서산시 대산읍 오지리 ,0,,yes,no,no,no,yes,,,,2019-07-12
36.3335484,126.6647502,성주산 자연휴양림,camp_site,,yes,,,충청남도 보령시 성주면 화장골길 57-230 ,0,,no,no,no,no,,,,,2019-07-12
36.2495289,126.5480878,무창포 솔원캠핑장,camp_site,yes,yes,,,충청남도 보령시 웅천읍  삼정골길 102 ,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
37.7137698,127.1005794,수락 캠핑장,camp_site,,yes,,,경기도 의정부시 산곡동 603번지,0,,no,no,no,no,,,,,2019-07-12
36.6586924,127.7561423,숲속의하모니,camp_site,,yes,,,충북 괴산군 청천면 후평도원로 153-6,0,,no,no,no,no,,,,,2019-07-12
37.8589316,127.0814725,스톤밸리캠핑장,camp_site,,yes,,,경기 양주시 칠봉산로228번길 126-5 (봉양동),0,16,yes,yes,yes,yes,yes,,,,2019-07-12
35.9085246,128.1365131,아라야영장 ,camp_site,,yes,,,경상북도 성주군 금수면 사더래길 116 ,0,,yes,no,yes,yes,yes,,,,2019-07-12
37.7756834,127.139002,아프리카 예술박물관 캠핑장,camp_site,,yes,yes,yes,경기도 포천시 소흘읍 무림리 41,0,,yes,yes,yes,yes,yes,yes,,,2019-07-12
37.5101471,126.7453788,야인시대캠핑장,camp_site,yes,,,,경기도 부천시 원미구 상동 길주로 1 ,0,96,no,no,no,no,,,,,2019-07-12
35.5780035,128.9612671,얼음골애플 오토캠핑장 ,camp_site,,yes,,,경남 밀양시 산내면 얼음골옛길 92-37 ,2,22,yes,yes,yes,yes,yes,,,,2019-07-12
37.299824,128.233115,엄둔솔밭빌리지,camp_site,,yes,,,강원도 영월군 수주면 도원운학로 376 ,0,12,yes,yes,yes,yes,,,,,2019-07-12
37.6270388,127.5135372,에코프라미스,camp_site,,yes,,,경기도 가평군 설악면 설곡리 471-2,0,,no,no,no,no,,,,,2019-07-12
36.9124691,128.1186009,엘림펜션 오토캠핑장 ,camp_site,,yes,,,충청북도 제천시 덕산면 월악산로2길 70-17 ,0,10,yes,yes,yes,no,yes,,,,2019-07-12
37.632977,127.475518,더엠캠프(엠글램핑),camp_site,,yes,,,경기도 가평군 설악면 천안리 714-1번지 외 8필지,0,19,yes,yes,yes,yes,yes,,,,2019-07-12
36.6929514,126.2074886,연포 제1야영장,camp_site,,yes,,,충청남도 태안군 근흥면 도황리 1526-184,0,,no,no,no,no,,,,,2019-07-12
36.7173358,128.660003,영주호오토캠핑장,camp_site,yes,,yes,yes,경상북도 영주시 평은면 문평로 758-24,18,148,yes,no,no,yes,yes,,,,2019-07-12
37.3808325,127.4552162,오름새 (구 오름새관광농원),camp_site,yes,,,,경기도 여주시 산북면 송현길 111-31,0,,yes,no,no,no,,,,,2019-07-12
35.6783687,127.4778765,와룡자연휴양림 야영장,camp_site,,yes,,,전라북도 장수군 천천면 비룡로 538-73 ,0,,no,no,no,no,yes,,,,2019-07-12
35.6762189,127.4772179,와룡자연휴양림 자동차야영장,camp_site,yes,yes,yes,yes,전라북도 장수군 천천면 비룡리 ,0,118,yes,yes,yes,no,yes,,,,2019-07-12
36.9287439,129.3460923,왕피천관광농원 ,camp_site,yes,,,,경상북도 울진군 근남면 구산리 ,0,20,yes,yes,yes,no,yes,,,,2019-07-12
37.987266,127.0211427,욜로캠프,camp_site,yes,yes,yes,yes,경기 연천군 전곡읍 양원로 108-37,3,17,yes,yes,yes,yes,yes,,,,2019-07-12
37.1310462,127.2957396,용인반딧불캠핑장,camp_site,,yes,,,경기도 용인시 처인구 원삼면 보개원삼로1517번길 153 ,0,,yes,yes,yes,no,,,,,2019-07-12
37.1870048,127.3348065,용인밤골캠핑장 ,camp_site,,yes,,,경기도 용인시 처인구 원삼면 죽양대로1650번길 2-23 ,0,,no,no,no,no,,,,,2019-07-12
35.7010795,129.0775029,용천토리 오토캠핑장,camp_site,,yes,,,경북 경주시 산내면 대현길 390,0,18,yes,yes,yes,no,yes,,,,2019-07-12
35.6724788,127.7842052,용추밸리 캠프 야영장,camp_site,yes,,,,경남 함양군 안의면 매바위길 14,0,24,no,no,no,no,yes,,,,2019-07-12
38.0587353,127.2048979,운산리 구라이골 캠핑장,camp_site,,yes,,,경기도 포천시 창수면 운산리 237-15 외 9필지,0,,no,no,no,no,,,,,2019-07-12
34.9728435,127.0113365,워렉스야영장,camp_site,,yes,,,전라남도 화순군 한천면 죽헌로 376-37,0,35,yes,yes,yes,yes,yes,,,,2019-07-12
35.696784,129.0575008,월계수 캠핑장 ,camp_site,,yes,,,경상북도 경주시 산내면 문복로 758 ,0,32,yes,yes,yes,yes,yes,,,,2019-07-12
37.5930897,127.4871615,유명산글램핑(구 유명산캠핑장),camp_site,,yes,,,경기도 가평군 설악면 가일리 234,0,24,yes,yes,yes,yes,,,,,2019-07-12
37.8031457,127.3659137,은빛물결캠핑장 (구)현리365캠핑랜드 ),camp_site,,yes,yes,yes,경기도 가평군 하면 대보리 506-1,0,60,yes,yes,yes,yes,yes,,,,2019-07-12
35.2582718,128.2705036,의령나루캠프,camp_site,,yes,,,경남 의령군 화정면 화정로14길 16-5,0,16,yes,no,yes,yes,yes,,,,2019-07-12
37.0665012,128.6123412,의풍분교 온달캠프장,camp_site,,yes,,,충청북도 단양군 영춘면 의풍리 760 ,2,22,no,yes,yes,yes,,,,,2019-07-12
35.5768743,129.2774288,입화산 참살이숲 제2오토캠핑장,camp_site,yes,,,,울산광역시 중구 다운동 8번지,0,12,yes,no,yes,no,yes,,,,2019-07-12
35.6819078,128.9780575,자연속 캠핑장 ,camp_site,,yes,,,경상북도 청도군 운문면 운문로 1398 ,0,,yes,yes,yes,yes,,,,,2019-07-12
35.9100357,129.4618976,장기 카라반 ((구)방산오토캠핑장),camp_site,,yes,,,경상북도 포항시 남구 장기면 방산리 825-1 ,0,,no,no,no,no,,,,,2019-07-12
37.879593,128.709623,정원캠핑장 (강릉) ,camp_site,,yes,,,강원도 강릉시 주문진읍 삼교리 ,0,13,yes,yes,yes,yes,yes,,,,2019-07-12
35.1317412,128.017368,제이원빌리지,camp_site,,yes,,,경상남도 진주시 내동면 내축로 563번길 27-3,0,7,yes,no,yes,yes,yes,,,,2019-07-12
37.1874314,128.1310456,제천 명암 오토캠핑장,camp_site,,yes,,,충청북도 제천시 봉양읍 명암로 5길 1,0,19,yes,yes,yes,yes,yes,,,,2019-07-12
37.0019104,128.1338412,제천 모노레일 글램핑,camp_site,,yes,,,충북 제천시 청풍면 청풍명월로 898,0,8,yes,yes,yes,yes,,,,,2019-07-12
37.1143359,128.0794279,제천공전자연 캠핑장,camp_site,,yes,,,충북 제천시 봉양읍 의암로 345,0,,no,no,no,no,,,,,2019-07-12
35.678157,128.984917,조은자리 캠핑장,camp_site,,yes,,,경북 청도군 운문면 신원리 398번지,0,26,yes,no,yes,yes,yes,,,,2019-07-12
35.15182,126.837269,주노글램핑 인 광주,camp_site,yes,,,,광주 서구 상무자유로 29-1 (치평동),0,,no,no,no,no,,,,,2019-07-12
37.9736587,128.759746,죽도해수욕장 야영장,camp_site,,yes,,,강원도 양양군 현남면 시변리 12-4,0,42,yes,no,no,yes,,,,,2019-07-12
37.3552515,128.2787562,지구캠프 ,camp_site,yes,,,,강원 영월군 무릉도원면 무릉법흥로 1104,0,28,yes,yes,yes,yes,yes,,,,2019-07-12
38.04766,127.370866,지니어스 관광농원,camp_site,,yes,,,경기도 포천시 이동면 여우고개로 588,0,,no,no,no,no,,,,,2019-07-12
35.2628208,127.6367669,지리산 카라반 캠핑장,camp_site,,yes,,,경상남도 하동군 화개면 화개로 946-8 ,0,,no,no,no,no,,,,,2019-07-12
35.0965227,127.6018888,진틀펜션캠핑장,camp_site,,yes,,,전남 광양시 옥룡면 신재로 1678-54,0,,no,no,no,no,,,,,2019-07-12
37.8536701,127.1211769,천보산 자연휴양림 캠핑장,camp_site,,yes,,,경기도 포천시 동교동 원동교길 303 ,0,,no,no,no,no,,,,,2019-07-12
34.7734182,126.718657,천황사 천황 야영장,camp_site,,yes,,,전라남도 영암군 영암읍 천황사로 280-73 ,0,52,yes,no,yes,no,yes,,,,2019-07-12
37.1237693,127.3517043,철이네 캠핑랜드,camp_site,,yes,,,경기도 용인시 처인구 백암면 용천로 205,0,,no,no,no,no,,,,,2019-07-12
35.3139238,127.2183903,청개울낚시 캠핑장,camp_site,,yes,,,전라남도 곡성군 입면 제월리 ,0,6,yes,no,yes,no,yes,,,,2019-07-12
36.5518641,127.0234715,청빈낙원캠핑장 ,camp_site,,yes,,,충청남도 공주시 사곡면 운암리 ,0,,yes,yes,no,no,,,,,2019-07-12
36.6397965,126.304002,청포대비치캠핑장,camp_site,,yes,,,충청남도 태안군 남면 원청리 512-80,0,,no,no,no,no,,,,,2019-07-12
35.3450134,129.1879293,초원숲속야영장,camp_site,,yes,,,부산광역시 기장군 정관읍 병산1길 18,0,,no,no,no,no,,,,,2019-07-12
37.9280705,127.1410042,치유의 숲 야영장,camp_site,,yes,,,경기도 포천시 신북면 금동리 28-2,0,4,yes,no,yes,yes,,,,,2019-07-12
35.7956874,128.0840614,가야산국립공원 치인자동차야영장,camp_site,,yes,,,경상남도 합천군 가야면 치인리 ,0,26,no,no,no,no,,,,,2019-07-12
35.390238,127.6977316,칠선계곡글램핑 ,camp_site,,yes,,,경남 함양군 마천면 추성리 400번지 ,0,10,yes,yes,yes,yes,,,,,2019-07-12
35.5758525,128.792329,캠프 안단테,camp_site,yes,yes,,,경북 청도군 청도읍 청매로 283-47,0,80,yes,yes,yes,yes,yes,,,,2019-07-12
37.6913112,127.294079,쿼크밸리 캠프,camp_site,yes,,,,경기도 남양주시 화도읍 가곡리 401번지 일원,0,80,yes,yes,yes,yes,yes,,,,2019-07-12
37.1944116,126.6454899,탄도항 노을 캠핑장,camp_site,yes,yes,yes,yes,경기도 안산시 단원구 대부황금로 17-2 ,5,81,no,no,no,no,yes,,,,2019-07-12
35.8018288,129.2984967,캠프파이브 (구 토함산관광농원),camp_site,,yes,,,경상북도 경주시 하동 ,0,5,yes,yes,yes,yes,yes,,,,2019-07-12
34.8005495,128.474536,통제영오토캠핑장,camp_site,yes,,,,"경상남도 통영시 한산면 한산일주로 171, 한산도통제영테마마을",0,,no,no,no,no,,,,,2019-07-12
35.9930818,128.6371694,파계 오토캠핑장 (파계야영장),camp_site,yes,,,,대구광역시 동구 파계로 707-14 ,0,24,yes,no,yes,no,,,,,2019-07-12
36.6201728,126.304464,파라독스캠핑,camp_site,,yes,,,충남 태안군 남면 마검포길162-31,0,10,yes,no,yes,yes,yes,,,,2019-07-12
37.2143767,127.5317816,파인 글램핑 (파인 관광농원),camp_site,yes,yes,,,경기도 여주시 가남읍 신해리 ,0,14,no,no,no,no,yes,,,,2019-07-12
37.92641,127.043898,파인힐빌리지 캠핑장,camp_site,,yes,,,경기도 동두천시 안흥로 65-42 (안흥동),0,11,yes,yes,yes,yes,yes,,,,2019-07-12
37.6987849,127.256963,팔현야영장 ,camp_site,,yes,,,경기도 남양주시 오남읍 팔현로 175번길 264 ,0,,no,no,no,no,,,,,2019-07-12
35.8149583,129.2572625,펜션600 캠핑장,camp_site,,yes,yes,yes,경상북도 경주시 동방동 ,7,7,yes,yes,yes,yes,yes,,,,2019-07-12
38.0189723,126.9779482,평화강변수목 캠핑장,camp_site,yes,,,,경기도 연천군 미산면 삼화리 ,0,100,yes,yes,yes,no,,,,,2019-07-12
38.0910275,127.3913733,포천계곡캠핑장 ,camp_site,,yes,,,경기도 포천시 이동면 금강로 6304 ,0,30,yes,yes,yes,yes,yes,,,,2019-07-12
35.846971,129.51831,푸른고래 카라반 캠핑,camp_site,yes,,yes,yes,경상북도 포항시 남구 장기면 동해안로 2784,0,,yes,no,yes,yes,yes,,,,2019-07-12
37.59154,127.487729,풍차캠핑장,camp_site,yes,,,,경기도 가평군 설악면 가일리 227번지,0,,no,no,no,no,,,,,2019-07-12
37.7284708,126.451105,프랭클리 글램핑,camp_site,,yes,,,인천 강화군 선원면 선행리 492-5 번지,0,5,yes,no,yes,yes,yes,,,,2019-07-12
36.6286325,126.8692211,피플앤독 느티캠핑장,camp_site,,yes,,,충남 예산군 신양면 불원귀곡길 108,0,25,yes,yes,yes,yes,yes,,,,2019-07-12
37.5833144,127.3581189,해걸음 글램핑장,camp_site,,yes,,,경기 양평군 서종면 문호리 1067-1,0,,no,no,no,no,,,,,2019-07-12
34.7366185,128.674532,해금강호텔야영장,camp_site,yes,,,,경상남도 거제시 남부면 갈곶리 78-3 ,0,,yes,no,no,no,,,,,2019-07-12
37.9862689,128.5325553,해담마을 야영장,camp_site,,yes,,,강원도 양양군 서면 구룡령로 2110-39 ,0,,no,no,no,no,,,,,2019-07-12
37.9839694,128.7511504,행복나드리 캠핑장,camp_site,,yes,,,강원도 양양군 현남면 동해대로 958 ,0,,no,no,no,no,,,,,2019-07-12
126.3362324,37.6533439,헬로 카라반,camp_site,,yes,,,인천 강화군 삼산면 매음리 897번지,0,,no,no,no,no,,,,,2019-07-12
37.778308,127.244691,홀스킹덤 글램핑 (홀스킹덤 팜스데이),camp_site,,yes,,,경기도 포천시 내촌면 소리개길 108-13,0,10,yes,no,yes,yes,yes,,,,2019-07-12
37.138245,126.928181,화성시 향남 오토캠핑장,camp_site,,yes,,,경기도 화성시 향남읍 도이2길 113-26,0,,no,no,no,no,,,,,2019-07-12
37.6796175,127.6451499,황금박쥐캠핑장,camp_site,yes,,,,강원도 춘천시 남산면 산수리 ,0,30,yes,yes,yes,no,,,,,2019-07-12
37.9214223,126.9968574,황방농원 캠핑장,camp_site,,yes,,,경기도 양주시 남면 양연로 173번길 49,0,26,yes,no,yes,no,,,,,2019-07-12
35.7917283,127.7891925,휴일엔캠핑,camp_site,,yes,,,경남 거창군 북상면 병곡길 187번지,0,12,yes,yes,yes,yes,yes,,,,2019-07-12
34.8289692,127.9873806,힐링아일랜드 글램핑,camp_site,,yes,,,경남 남해군 삼동면 지족리 1149-2번지,0,22,yes,yes,yes,yes,yes,,,,2019-07-12
37.619805,126.380982,힐링캠프 캠핑장,camp_site,yes,,,,인천시 강화군 화도면 장화리 511-1,0,,no,no,no,no,,,,,2019-07-12
37.6622328,127.5434061,가평글램핑클럽레스피아 (구 (주)라벤트리코리아),camp_site,,yes,,,경기도 가평군 설악면 위곡리 ,0,22,yes,yes,yes,yes,yes,,,,2019-07-12
37.7000072,127.4999433,(주)레저스테이션리조트,camp_site,yes,,,,경기 가평군 설악면 자잠로282번길 72-95,20,20,yes,yes,yes,yes,yes,,,,2019-07-12
38.2410455,128.5723909,캠핑엔비치 [(주)이랜드파크 켄싱턴리조트 설악비치],camp_site,yes,,,,강원도 고성군 토성면 중앙로 646 ,0,30,yes,yes,no,no,,,,,2019-07-12
